order_id,account_id,contact_id,order_date,status,total_amount
ORD0015847,ACC007264,CON007264,2025-03-21,Delivered,9187.59
ORD0015848,ACC004943,CON004943,2023-09-12,Shipped,12744.529999999999
ORD0015849,ACC002235,CON002235,2025-09-14,Processing,15499.08
ORD0015850,ACC002080,CON002080,2024-11-18,Delivered,4451.6
ORD0015851,ACC007052,CON007052,2025-01-26,Processing,8837.24
ORD0015852,ACC005994,CON005994,2024-03-06,Shipped,7084.81
ORD0015853,ACC003631,CON003631,2024-02-02,Delivered,1114.54
ORD0015854,ACC004371,CON004371,2024-05-21,Delivered,622.68
ORD0015855,ACC005290,CON005290,2024-07-14,Delivered,3804.6
ORD0015856,ACC005829,CON005829,2025-07-21,Processing,15747.31
ORD0015857,ACC005709,CON005709,2024-01-04,Cancelled,1188.76
ORD0015858,ACC001285,CON001285,2023-08-18,Cancelled,7180.68
ORD0015859,ACC003468,CON003468,2025-11-30,Processing,4069.76
ORD0015860,ACC009561,CON009561,2026-05-26,Shipped,18198.93
ORD0015861,ACC000243,CON000243,2025-08-29,Delivered,11977.34
ORD0015862,ACC000444,CON000444,2024-04-20,Processing,12595.86
ORD0015863,ACC003213,CON003213,2024-02-12,Delivered,8076.860000000001
ORD0015864,ACC001695,CON001695,2026-04-12,Shipped,5246.79
ORD0015865,ACC005206,CON005206,2026-05-09,Cancelled,7945.040000000001
ORD0015866,ACC001547,CON001547,2023-07-24,Processing,14869.52
ORD0015867,ACC002548,CON002548,2025-08-11,Cancelled,5876.32
ORD0015868,ACC008146,CON008146,2025-11-27,Cancelled,4381.8099999999995
ORD0015869,ACC003573,CON003573,2025-09-25,Cancelled,6784.16
ORD0015870,ACC001322,CON001322,2023-11-21,Cancelled,290.93
ORD0015871,ACC001503,CON001503,2025-07-18,Delivered,7278.95
ORD0015872,ACC008017,CON008017,2024-05-18,Processing,7553.82
ORD0015873,ACC001987,CON001987,2025-12-27,Cancelled,15215.939999999999
ORD0015874,ACC004516,CON004516,2025-03-28,Delivered,14671.41
ORD0015875,ACC003322,CON003322,2025-09-12,Delivered,7793.41
ORD0015876,ACC002349,CON002349,2024-10-31,Processing,3314.51
ORD0015877,ACC004177,CON004177,2023-07-21,Delivered,10240.03
ORD0015878,ACC008125,CON008125,2025-03-31,Shipped,529.16
ORD0015879,ACC005441,CON005441,2024-06-21,Delivered,8583.79
ORD0015880,ACC003287,CON003287,2023-08-03,Delivered,16966.5
ORD0015881,ACC009951,CON009951,2023-11-20,Delivered,24864.510000000002
ORD0015882,ACC005811,CON005811,2024-07-20,Shipped,13329.9
ORD0015883,ACC001545,CON001545,2024-10-29,Delivered,2379.38
ORD0015884,ACC004682,CON004682,2025-06-02,Shipped,6482.36
ORD0015885,ACC004729,CON004729,2026-01-09,Delivered,1924.04
ORD0015886,ACC005722,CON005722,2025-11-25,Delivered,11956.44
ORD0015887,ACC003975,CON003975,2025-09-05,Shipped,6917.179999999999
ORD0015888,ACC009089,CON009089,2025-11-02,Cancelled,5022.12
ORD0015889,ACC005469,CON005469,2026-02-01,Shipped,13906.869999999999
ORD0015890,ACC000358,CON000358,2023-08-29,Shipped,17996.27
ORD0015891,ACC003399,CON003399,2025-01-09,Shipped,15450.650000000001
ORD0015892,ACC008952,CON008952,2025-04-22,Processing,5453.34
ORD0015893,ACC003312,CON003312,2024-05-08,Processing,4074.8999999999996
ORD0015894,ACC004744,CON004744,2025-10-31,Delivered,10219.24
ORD0015895,ACC000535,CON000535,2026-04-29,Delivered,5114.1900000000005
ORD0015896,ACC009632,CON009632,2024-01-18,Delivered,7138.76
ORD0015897,ACC001926,CON001926,2024-01-19,Processing,16915.04
ORD0015898,ACC006841,CON006841,2024-05-26,Delivered,8367.970000000001
ORD0015899,ACC008338,CON008338,2025-02-24,Processing,7160.08
ORD0015900,ACC005697,CON005697,2025-11-03,Shipped,5967.0599999999995
ORD0015901,ACC009161,CON009161,2024-03-28,Delivered,12448.86
ORD0015902,ACC006527,CON006527,2024-01-21,Cancelled,9943.960000000001
ORD0015903,ACC004006,CON004006,2025-07-17,Delivered,6008.549999999999
ORD0015904,ACC008165,CON008165,2024-05-21,Processing,7076.280000000001
ORD0015905,ACC006796,CON006796,2023-11-26,Processing,17524.53
ORD0015906,ACC005416,CON005416,2025-12-14,Cancelled,10037.45
ORD0015907,ACC008678,CON008678,2026-02-10,Shipped,2291.75
ORD0015908,ACC000515,CON000515,2024-03-30,Shipped,70.46
ORD0015909,ACC009113,CON009113,2024-06-27,Shipped,210.99
ORD0015910,ACC003726,CON003726,2024-06-23,Delivered,2477.84
ORD0015911,ACC007098,CON007098,2023-12-03,Cancelled,8891.16
ORD0015912,ACC009470,CON009470,2023-12-30,Shipped,12488.080000000002
ORD0015913,ACC006016,CON006016,2023-08-10,Processing,10309.3
ORD0015914,ACC001347,CON001347,2025-05-01,Delivered,8869.93
ORD0015915,ACC001938,CON001938,2024-12-09,Delivered,8186.1900000000005
ORD0015916,ACC006809,CON006809,2025-10-03,Shipped,13727.49
ORD0015917,ACC006464,CON006464,2024-12-24,Delivered,2255.24
ORD0015918,ACC005657,CON005657,2023-08-04,Delivered,5003.22
ORD0015919,ACC007452,CON007452,2025-04-11,Delivered,470.52
ORD0015920,ACC005825,CON005825,2025-01-04,Processing,4155.56
ORD0015921,ACC006048,CON006048,2023-07-08,Processing,9496.38
ORD0015922,ACC005222,CON005222,2023-06-21,Delivered,9615.41
ORD0015923,ACC009622,CON009622,2024-02-17,Processing,6385.47
ORD0015924,ACC000670,CON000670,2023-07-28,Delivered,6963.39
ORD0015925,ACC003879,CON003879,2026-02-21,Processing,2210.67
ORD0015926,ACC007939,CON007939,2023-07-09,Delivered,9999.52
ORD0015927,ACC008626,CON008626,2026-03-10,Delivered,12431.49
ORD0015928,ACC001664,CON001664,2023-10-06,Delivered,6004.05
ORD0015929,ACC003642,CON003642,2024-09-25,Delivered,4402.68
ORD0015930,ACC002459,CON002459,2024-12-28,Delivered,8265.42
ORD0015931,ACC001859,CON001859,2023-08-17,Delivered,9516.24
ORD0015932,ACC003280,CON003280,2025-01-08,Processing,18988.34
ORD0015933,ACC003670,CON003670,2024-07-22,Delivered,16953.44
ORD0015934,ACC008883,CON008883,2025-02-27,Cancelled,6626.219999999999
ORD0015935,ACC001258,CON001258,2025-10-29,Delivered,3401.96
ORD0015936,ACC001938,CON001938,2024-10-17,Delivered,1101.24
ORD0015937,ACC006109,CON006109,2024-04-03,Cancelled,15482.590000000002
ORD0015938,ACC006776,CON006776,2024-03-08,Delivered,5395.09
ORD0015939,ACC001484,CON001484,2025-05-10,Processing,6951.14
ORD0015940,ACC006099,CON006099,2023-07-15,Delivered,22646.89
ORD0015941,ACC009058,CON009058,2025-11-20,Delivered,9489.7
ORD0015942,ACC004356,CON004356,2024-11-29,Delivered,14647.93
ORD0015943,ACC009608,CON009608,2026-05-17,Shipped,10103.24
ORD0015944,ACC002087,CON002087,2025-11-28,Processing,11035.01
ORD0015945,ACC005301,CON005301,2024-07-26,Cancelled,4579.5599999999995
ORD0015946,ACC000109,CON000109,2025-10-04,Processing,10124.650000000001
ORD0015947,ACC009580,CON009580,2023-09-17,Shipped,5095.030000000001
ORD0015948,ACC008579,CON008579,2023-09-13,Processing,12354.6
ORD0015949,ACC006791,CON006791,2025-04-19,Shipped,5325.73
ORD0015950,ACC004122,CON004122,2025-03-04,Delivered,7714.81
ORD0015951,ACC007912,CON007912,2024-05-31,Delivered,5119.62
ORD0015952,ACC006109,CON006109,2026-01-25,Delivered,18784.84
ORD0015953,ACC007447,CON007447,2026-04-19,Cancelled,5092.49
ORD0015954,ACC005853,CON005853,2025-12-09,Delivered,8721.19
ORD0015955,ACC005296,CON005296,2024-06-24,Shipped,4439.9400000000005
ORD0015956,ACC005078,CON005078,2026-01-21,Shipped,1607.94
ORD0015957,ACC005943,CON005943,2025-12-10,Delivered,7334.9
ORD0015958,ACC003198,CON003198,2025-12-01,Processing,10908.36
ORD0015959,ACC000504,CON000504,2023-06-18,Delivered,8072.94
ORD0015960,ACC005011,CON005011,2025-06-19,Processing,6074.469999999999
ORD0015961,ACC009467,CON009467,2025-05-06,Cancelled,25737.14
ORD0015962,ACC006398,CON006398,2025-01-17,Delivered,11040.34
ORD0015963,ACC008586,CON008586,2024-08-13,Shipped,8527.44
ORD0015964,ACC007263,CON007263,2024-03-12,Delivered,1898.68
ORD0015965,ACC003195,CON003195,2026-03-24,Delivered,3662.44
ORD0015966,ACC006154,CON006154,2023-09-22,Processing,4096.66
ORD0015967,ACC001889,CON001889,2023-07-07,Shipped,12016.23
ORD0015968,ACC009581,CON009581,2025-01-21,Delivered,18372.96
ORD0015969,ACC001357,CON001357,2023-10-22,Shipped,20965.86
ORD0015970,ACC008044,CON008044,2024-08-26,Delivered,9409.52
ORD0015971,ACC008327,CON008327,2026-03-23,Shipped,1141.34
ORD0015972,ACC009758,CON009758,2024-05-27,Delivered,3278.9
ORD0015973,ACC004707,CON004707,2026-02-06,Delivered,13324.369999999999
ORD0015974,ACC001393,CON001393,2026-06-01,Shipped,6957.12
ORD0015975,ACC008828,CON008828,2025-12-13,Processing,17404.22
ORD0015976,ACC000020,CON000020,2023-11-22,Shipped,19513.46
ORD0015977,ACC006859,CON006859,2023-09-14,Shipped,8014.3099999999995
ORD0015978,ACC000107,CON000107,2023-09-05,Processing,16080.84
ORD0015979,ACC004611,CON004611,2024-09-21,Processing,8666.279999999999
ORD0015980,ACC006620,CON006620,2025-12-23,Delivered,5405.88
ORD0015981,ACC004798,CON004798,2023-11-05,Shipped,8380.9
ORD0015982,ACC000466,CON000466,2025-01-04,Cancelled,14601.039999999999
ORD0015983,ACC007980,CON007980,2024-09-30,Delivered,12946.05
ORD0015984,ACC009305,CON009305,2024-03-08,Delivered,3766.06
ORD0015985,ACC004523,CON004523,2023-07-11,Delivered,4422.0599999999995
ORD0015986,ACC009577,CON009577,2024-12-21,Delivered,4373.03
ORD0015987,ACC002456,CON002456,2024-09-24,Processing,12234.01
ORD0015988,ACC005410,CON005410,2026-05-07,Shipped,6315.58
ORD0015989,ACC008836,CON008836,2025-06-07,Delivered,4671.51
ORD0015990,ACC009629,CON009629,2026-02-10,Delivered,25671.17
ORD0015991,ACC002473,CON002473,2024-03-05,Delivered,17277.27
ORD0015992,ACC009231,CON009231,2024-06-08,Processing,15217.470000000001
ORD0015993,ACC004551,CON004551,2026-03-11,Cancelled,8896.18
ORD0015994,ACC009416,CON009416,2024-01-16,Shipped,11328.45
ORD0015995,ACC007430,CON007430,2023-12-09,Processing,17841.510000000002
ORD0015996,ACC009379,CON009379,2025-07-06,Delivered,3207.38
ORD0015997,ACC004679,CON004679,2025-06-10,Delivered,16332.8
ORD0015998,ACC005799,CON005799,2025-11-30,Cancelled,6387.47
ORD0015999,ACC002868,CON002868,2023-09-06,Cancelled,11037.279999999999
ORD0016000,ACC006551,CON006551,2025-11-17,Shipped,16223.83
ORD0016001,ACC003062,CON003062,2023-08-22,Delivered,11432.2
ORD0016002,ACC002299,CON002299,2025-10-31,Shipped,10829.789999999999
ORD0016003,ACC008380,CON008380,2023-07-23,Cancelled,1271.35
ORD0016004,ACC009093,CON009093,2026-03-31,Delivered,3018.56
ORD0016005,ACC004256,CON004256,2025-02-20,Delivered,4544.78
ORD0016006,ACC008740,CON008740,2024-05-15,Shipped,11435.76
ORD0016007,ACC002917,CON002917,2026-03-02,Processing,8768.369999999999
ORD0016008,ACC003206,CON003206,2025-04-10,Processing,3944.29
ORD0016009,ACC003378,CON003378,2026-06-01,Shipped,4060.02
ORD0016010,ACC006340,CON006340,2024-08-16,Delivered,12698.44
ORD0016011,ACC006879,CON006879,2025-07-24,Delivered,17194.920000000002
ORD0016012,ACC009167,CON009167,2024-07-04,Processing,6012.99
ORD0016013,ACC003375,CON003375,2026-04-02,Shipped,2900.36
ORD0016014,ACC000261,CON000261,2024-03-29,Processing,10178.849999999999
ORD0016015,ACC007222,CON007222,2024-07-30,Shipped,2594.38
ORD0016016,ACC003277,CON003277,2026-03-10,Shipped,24916.329999999998
ORD0016017,ACC007809,CON007809,2023-12-10,Delivered,3052.96
ORD0016018,ACC002250,CON002250,2024-03-24,Delivered,7772.86
ORD0016019,ACC009320,CON009320,2023-09-02,Delivered,8085.79
ORD0016020,ACC009214,CON009214,2026-03-07,Processing,12726.7
ORD0016021,ACC001304,CON001304,2024-08-24,Shipped,1083.06
ORD0016022,ACC009322,CON009322,2026-05-05,Cancelled,827.06
ORD0016023,ACC001203,CON001203,2023-08-12,Shipped,5684.28
ORD0016024,ACC003830,CON003830,2026-02-13,Delivered,10039.36
ORD0016025,ACC005691,CON005691,2023-09-05,Processing,15807.18
ORD0016026,ACC002933,CON002933,2024-01-03,Delivered,12562.279999999999
ORD0016027,ACC005315,CON005315,2025-12-08,Shipped,14624.039999999999
ORD0016028,ACC005452,CON005452,2023-08-14,Shipped,2786.14
ORD0016029,ACC004721,CON004721,2025-10-13,Delivered,4005.7
ORD0016030,ACC003627,CON003627,2023-08-23,Delivered,6670.72
ORD0016031,ACC005021,CON005021,2025-06-14,Delivered,9679.34
ORD0016032,ACC009236,CON009236,2023-08-19,Processing,15853.17
ORD0016033,ACC002843,CON002843,2024-08-27,Delivered,5673.860000000001
ORD0016034,ACC006632,CON006632,2025-11-22,Delivered,16110.76
ORD0016035,ACC003024,CON003024,2024-09-02,Shipped,2072.5099999999998
ORD0016036,ACC002312,CON002312,2025-06-15,Processing,22324.89
ORD0016037,ACC006275,CON006275,2025-09-03,Delivered,12236.28
ORD0016038,ACC001338,CON001338,2024-06-03,Delivered,991.45
ORD0016039,ACC004418,CON004418,2024-07-14,Delivered,10417.76
ORD0016040,ACC001595,CON001595,2023-09-19,Processing,7754.17
ORD0016041,ACC008251,CON008251,2025-06-28,Cancelled,8961.869999999999
ORD0016042,ACC007740,CON007740,2024-02-04,Cancelled,15654.98
ORD0016043,ACC009779,CON009779,2024-01-26,Delivered,13595.609999999999
ORD0016044,ACC002767,CON002767,2024-08-13,Processing,7864.61
ORD0016045,ACC005773,CON005773,2024-07-01,Cancelled,1030.54
ORD0016046,ACC006294,CON006294,2025-05-05,Processing,17816.18
ORD0016047,ACC007453,CON007453,2024-08-14,Cancelled,9923.810000000001
ORD0016048,ACC005004,CON005004,2024-03-01,Shipped,9838.45
ORD0016049,ACC008573,CON008573,2026-03-21,Processing,16085.990000000002
ORD0016050,ACC004086,CON004086,2025-01-10,Processing,6385.09
ORD0016051,ACC006025,CON006025,2025-10-30,Delivered,8057.68
ORD0016052,ACC006475,CON006475,2024-03-13,Delivered,15126.66
ORD0016053,ACC009067,CON009067,2026-02-16,Cancelled,2896.41
ORD0016054,ACC008272,CON008272,2023-08-26,Cancelled,6024.93
ORD0016055,ACC008699,CON008699,2023-09-01,Delivered,3012.08
ORD0016056,ACC002601,CON002601,2024-01-01,Delivered,18727.64
ORD0016057,ACC000997,CON000997,2024-08-02,Shipped,10224.919999999998
ORD0016058,ACC008414,CON008414,2026-04-10,Delivered,195.83
ORD0016059,ACC000424,CON000424,2025-03-06,Shipped,7261.4
ORD0016060,ACC006761,CON006761,2025-02-22,Shipped,16845.05
ORD0016061,ACC000092,CON000092,2024-10-21,Shipped,12074.9
ORD0016062,ACC005630,CON005630,2025-08-13,Processing,10585.62
ORD0016063,ACC001052,CON001052,2023-11-12,Shipped,6206.67
ORD0016064,ACC001324,CON001324,2025-10-28,Processing,13789.800000000001
ORD0016065,ACC002097,CON002097,2024-10-06,Delivered,10487.810000000001
ORD0016066,ACC004095,CON004095,2025-07-05,Delivered,6413.39
ORD0016067,ACC007814,CON007814,2025-01-11,Shipped,18563.11
ORD0016068,ACC003309,CON003309,2024-01-03,Delivered,16733.39
ORD0016069,ACC007983,CON007983,2024-08-23,Shipped,3228.0
ORD0016070,ACC006527,CON006527,2023-09-01,Cancelled,17544.68
ORD0016071,ACC006266,CON006266,2024-06-29,Processing,7692.4800000000005
ORD0016072,ACC007824,CON007824,2026-05-15,Delivered,12658.55
ORD0016073,ACC002021,CON002021,2025-12-28,Processing,6384.08
ORD0016074,ACC008124,CON008124,2026-01-21,Cancelled,6052.4400000000005
ORD0016075,ACC007428,CON007428,2023-08-19,Processing,7216.54
ORD0016076,ACC007990,CON007990,2025-04-14,Delivered,13868.06
ORD0016077,ACC007430,CON007430,2024-11-15,Delivered,8026.66
ORD0016078,ACC007495,CON007495,2023-08-13,Processing,9448.95
ORD0016079,ACC009590,CON009590,2025-07-25,Cancelled,5145.01
ORD0016080,ACC009796,CON009796,2024-06-23,Shipped,12209.83
ORD0016081,ACC009526,CON009526,2024-07-16,Delivered,9277.789999999999
ORD0016082,ACC003068,CON003068,2024-11-29,Shipped,8126.49
ORD0016083,ACC001669,CON001669,2026-04-26,Delivered,9284.33
ORD0016084,ACC004818,CON004818,2024-05-18,Delivered,6622.1900000000005
ORD0016085,ACC002809,CON002809,2025-09-18,Processing,656.31
ORD0016086,ACC008360,CON008360,2026-05-15,Shipped,9859.28
ORD0016087,ACC009020,CON009020,2024-06-08,Delivered,6890.450000000001
ORD0016088,ACC009280,CON009280,2023-08-21,Shipped,632.92
ORD0016089,ACC004050,CON004050,2023-08-09,Delivered,5855.63
ORD0016090,ACC006428,CON006428,2024-05-22,Cancelled,10136.17
ORD0016091,ACC007774,CON007774,2024-03-23,Delivered,3317.92
ORD0016092,ACC003246,CON003246,2026-06-04,Processing,14881.7
ORD0016093,ACC008503,CON008503,2023-08-08,Delivered,10448.320000000002
ORD0016094,ACC001064,CON001064,2024-10-22,Delivered,8563.0
ORD0016095,ACC006017,CON006017,2025-06-05,Delivered,12958.03
ORD0016096,ACC001319,CON001319,2024-11-07,Cancelled,25756.97
ORD0016097,ACC003180,CON003180,2023-11-21,Shipped,6934.92
ORD0016098,ACC001168,CON001168,2024-08-01,Cancelled,8441.32
ORD0016099,ACC008912,CON008912,2025-08-16,Processing,1031.18
ORD0016100,ACC006297,CON006297,2023-11-10,Cancelled,15120.7
ORD0016101,ACC002563,CON002563,2024-08-23,Cancelled,22863.079999999998
ORD0016102,ACC003041,CON003041,2024-12-26,Processing,14535.09
ORD0016103,ACC004831,CON004831,2025-12-26,Shipped,7306.23
ORD0016104,ACC008457,CON008457,2023-11-27,Delivered,8362.630000000001
ORD0016105,ACC000805,CON000805,2025-10-29,Cancelled,22330.68
ORD0016106,ACC002926,CON002926,2024-05-29,Shipped,15590.75
ORD0016107,ACC006092,CON006092,2023-12-10,Delivered,4206.54
ORD0016108,ACC008333,CON008333,2024-05-07,Cancelled,12673.31
ORD0016109,ACC007018,CON007018,2025-04-25,Delivered,2377.52
ORD0016110,ACC006808,CON006808,2025-04-25,Shipped,15333.21
ORD0016111,ACC006099,CON006099,2024-06-26,Shipped,16773.09
ORD0016112,ACC006562,CON006562,2023-07-26,Delivered,10999.119999999999
ORD0016113,ACC001399,CON001399,2025-03-01,Cancelled,5693.97
ORD0016114,ACC005155,CON005155,2026-03-01,Shipped,11947.460000000001
ORD0016115,ACC000652,CON000652,2024-08-29,Processing,3802.81
ORD0016116,ACC002085,CON002085,2025-03-30,Cancelled,23362.309999999998
ORD0016117,ACC005449,CON005449,2025-03-06,Delivered,21138.54
ORD0016118,ACC008245,CON008245,2024-03-24,Cancelled,7066.19
ORD0016119,ACC008551,CON008551,2024-03-26,Delivered,6326.91
ORD0016120,ACC008718,CON008718,2025-01-01,Cancelled,5083.9800000000005
ORD0016121,ACC002715,CON002715,2023-06-21,Shipped,2235.13
ORD0016122,ACC005680,CON005680,2024-01-04,Processing,783.56
ORD0016123,ACC000194,CON000194,2026-01-23,Delivered,10137.33
ORD0016124,ACC009298,CON009298,2023-09-16,Processing,3758.66
ORD0016125,ACC003294,CON003294,2026-02-07,Processing,7886.97
ORD0016126,ACC009042,CON009042,2023-07-22,Cancelled,1605.95
ORD0016127,ACC000205,CON000205,2024-10-24,Delivered,16788.66
ORD0016128,ACC004872,CON004872,2026-01-10,Processing,6210.120000000001
ORD0016129,ACC008135,CON008135,2024-01-16,Delivered,15377.24
ORD0016130,ACC004429,CON004429,2026-02-11,Cancelled,1985.81
ORD0016131,ACC006020,CON006020,2024-11-25,Cancelled,11594.380000000001
ORD0016132,ACC007708,CON007708,2023-12-17,Delivered,12277.55
ORD0016133,ACC007245,CON007245,2024-05-25,Shipped,9994.11
ORD0016134,ACC002266,CON002266,2026-01-15,Delivered,11823.34
ORD0016135,ACC002028,CON002028,2025-01-22,Processing,11659.16
ORD0016136,ACC003479,CON003479,2025-06-25,Delivered,11241.69
ORD0016137,ACC003834,CON003834,2024-05-27,Delivered,2845.86
ORD0016138,ACC008806,CON008806,2025-06-05,Cancelled,2775.36
ORD0016139,ACC002114,CON002114,2024-07-21,Shipped,10738.84
ORD0016140,ACC005906,CON005906,2025-06-11,Shipped,21786.7
ORD0016141,ACC004170,CON004170,2023-12-07,Delivered,2644.63
ORD0016142,ACC007640,CON007640,2024-10-23,Processing,14394.53
ORD0016143,ACC005803,CON005803,2024-04-23,Delivered,23343.89
ORD0016144,ACC003209,CON003209,2025-07-30,Processing,16434.68
ORD0016145,ACC007834,CON007834,2023-12-30,Cancelled,23928.58
ORD0016146,ACC000067,CON000067,2025-02-01,Cancelled,3266.66
ORD0016147,ACC008815,CON008815,2025-10-07,Delivered,15514.94
ORD0016148,ACC005942,CON005942,2023-06-22,Cancelled,3381.2699999999995
ORD0016149,ACC001109,CON001109,2026-04-24,Cancelled,13811.43
ORD0016150,ACC001379,CON001379,2023-08-27,Delivered,2269.3500000000004
ORD0016151,ACC001308,CON001308,2023-07-03,Processing,1089.57
ORD0016152,ACC006813,CON006813,2025-12-29,Cancelled,5572.990000000001
ORD0016153,ACC005190,CON005190,2023-09-14,Delivered,12898.74
ORD0016154,ACC007518,CON007518,2024-12-02,Delivered,20108.879999999997
ORD0016155,ACC007779,CON007779,2024-08-28,Delivered,6962.539999999999
ORD0016156,ACC004239,CON004239,2024-06-27,Delivered,11838.02
ORD0016157,ACC008719,CON008719,2025-06-07,Delivered,2421.02
ORD0016158,ACC006535,CON006535,2025-10-26,Processing,11204.2
ORD0016159,ACC002480,CON002480,2026-06-03,Cancelled,6407.78
ORD0016160,ACC006700,CON006700,2026-03-21,Shipped,4921.55
ORD0016161,ACC002210,CON002210,2025-12-01,Cancelled,13667.060000000001
ORD0016162,ACC003032,CON003032,2025-09-28,Delivered,13016.74
ORD0016163,ACC004437,CON004437,2023-06-23,Cancelled,1224.54
ORD0016164,ACC009439,CON009439,2026-05-16,Delivered,10187.830000000002
ORD0016165,ACC001947,CON001947,2025-03-27,Delivered,2000.22
ORD0016166,ACC007609,CON007609,2024-09-10,Delivered,4594.24
ORD0016167,ACC006447,CON006447,2023-07-10,Delivered,3467.18
ORD0016168,ACC007095,CON007095,2026-02-17,Delivered,4475.0599999999995
ORD0016169,ACC001145,CON001145,2025-02-02,Delivered,16178.77
ORD0016170,ACC007167,CON007167,2023-08-21,Shipped,10050.119999999999
ORD0016171,ACC006033,CON006033,2023-10-13,Processing,2938.7799999999997
ORD0016172,ACC003785,CON003785,2023-07-09,Processing,18249.79
ORD0016173,ACC007742,CON007742,2024-08-27,Processing,36767.22
ORD0016174,ACC005647,CON005647,2026-05-18,Delivered,16008.34
ORD0016175,ACC004106,CON004106,2024-02-27,Shipped,1851.84
ORD0016176,ACC000550,CON000550,2026-02-06,Delivered,6854.54
ORD0016177,ACC008340,CON008340,2026-05-21,Delivered,9968.86
ORD0016178,ACC008613,CON008613,2026-02-26,Cancelled,3985.35
