payment_id,order_id,payment_date,payment_method,amount,status
PAY0015758,ORD0015758,2026-02-01,PayPal,8666.9,Paid
PAY0015759,ORD0015759,2023-10-26,PayPal,3839.25,Paid
PAY0015760,ORD0015760,2026-01-11,Bank Transfer,19833.29,Paid
PAY0015761,ORD0015761,2026-05-19,Bank Transfer,16289.060000000001,Paid
PAY0015762,ORD0015762,2025-03-01,PayPal,476.93,Pending
PAY0015763,ORD0015763,2024-06-18,Apple Pay,778.27,Paid
PAY0015764,ORD0015764,2026-06-04,Bank Transfer,10197.35,Paid
PAY0015765,ORD0015765,2024-06-11,Credit Card,1129.29,Paid
PAY0015766,ORD0015766,2026-01-11,Bank Transfer,4037.5199999999995,Paid
PAY0015767,ORD0015767,2025-11-09,PayPal,9553.71,Paid
PAY0015768,ORD0015768,2026-05-14,Debit Card,817.06,Paid
PAY0015769,ORD0015769,2025-08-28,Bank Transfer,11531.98,Paid
PAY0015770,ORD0015770,2025-02-15,Bank Transfer,10430.64,Pending
PAY0015771,ORD0015771,2023-10-17,Apple Pay,664.16,Paid
PAY0015772,ORD0015772,2025-01-04,Credit Card,16941.08,Paid
PAY0015773,ORD0015773,2025-03-06,PayPal,20560.72,Paid
PAY0015774,ORD0015774,2024-07-11,PayPal,2425.58,Pending
PAY0015775,ORD0015775,2025-08-12,PayPal,19414.18,Pending
PAY0015776,ORD0015776,2025-09-19,Bank Transfer,11532.68,Pending
PAY0015777,ORD0015777,2024-07-13,Bank Transfer,15416.04,Paid
PAY0015778,ORD0015778,2023-07-26,Bank Transfer,4221.879999999999,Paid
PAY0015779,ORD0015779,2023-07-25,Debit Card,14893.189999999999,Paid
PAY0015780,ORD0015780,2024-12-04,Apple Pay,16293.56,Paid
PAY0015781,ORD0015781,2024-08-26,Bank Transfer,15285.0,Paid
PAY0015782,ORD0015782,2025-09-15,Credit Card,11076.6,Paid
PAY0015783,ORD0015783,2025-12-18,Debit Card,2065.6000000000004,Pending
PAY0015784,ORD0015784,2024-08-26,Apple Pay,15313.97,Pending
PAY0015785,ORD0015785,2023-07-31,Apple Pay,12792.0,Paid
PAY0015786,ORD0015786,2023-12-23,PayPal,5388.04,Paid
PAY0015787,ORD0015787,2024-11-09,Credit Card,1320.55,Paid
PAY0015788,ORD0015788,2026-05-07,Bank Transfer,4887.08,Paid
PAY0015789,ORD0015789,2024-11-09,PayPal,4572.09,Paid
PAY0015790,ORD0015790,2023-12-21,PayPal,16531.72,Paid
PAY0015791,ORD0015791,2024-09-25,PayPal,12457.98,Paid
PAY0015792,ORD0015792,2024-06-09,PayPal,6077.120000000001,Pending
PAY0015793,ORD0015793,2024-11-22,Credit Card,13892.01,Paid
PAY0015794,ORD0015794,2025-04-19,Apple Pay,15103.939999999999,Paid
PAY0015795,ORD0015795,2025-11-23,PayPal,6663.3,Paid
PAY0015796,ORD0015796,2023-11-04,Debit Card,25971.15,Paid
PAY0015797,ORD0015797,2023-08-14,Apple Pay,9905.56,Paid
PAY0015798,ORD0015798,2025-04-28,Credit Card,5831.15,Paid
PAY0015799,ORD0015799,2023-10-05,Bank Transfer,5668.05,Pending
PAY0015800,ORD0015800,2025-12-15,Apple Pay,4059.67,Paid
PAY0015801,ORD0015801,2026-02-03,Apple Pay,20604.36,Paid
PAY0015802,ORD0015802,2026-02-04,PayPal,4120.03,Paid
PAY0015803,ORD0015803,2025-09-01,Credit Card,25354.39,Paid
PAY0015804,ORD0015804,2025-05-23,Apple Pay,16663.27,Pending
PAY0015805,ORD0015805,2025-09-15,PayPal,22889.670000000002,Paid
PAY0015806,ORD0015806,2024-01-06,Credit Card,11395.11,Paid
PAY0015807,ORD0015807,2025-01-27,Bank Transfer,14597.099999999999,Paid
PAY0015808,ORD0015808,2024-03-14,PayPal,5341.96,Paid
PAY0015809,ORD0015809,2026-05-16,PayPal,4260.4,Paid
PAY0015810,ORD0015810,2023-12-21,PayPal,17311.97,Paid
PAY0015811,ORD0015811,2024-05-24,Debit Card,1530.63,Paid
PAY0015812,ORD0015812,2023-06-28,Bank Transfer,12789.060000000001,Paid
PAY0015813,ORD0015813,2023-07-18,Debit Card,8895.67,Paid
PAY0015814,ORD0015814,2026-03-21,Apple Pay,1620.07,Pending
PAY0015815,ORD0015815,2026-05-17,Apple Pay,18141.64,Pending
PAY0015816,ORD0015816,2024-07-12,Apple Pay,892.18,Paid
PAY0015817,ORD0015817,2023-06-11,Apple Pay,5581.09,Paid
PAY0015818,ORD0015818,2023-12-18,Credit Card,2408.85,Paid
PAY0015819,ORD0015819,2025-09-29,Bank Transfer,4909.12,Paid
PAY0015820,ORD0015820,2025-01-18,Bank Transfer,13297.95,Pending
PAY0015821,ORD0015821,2026-04-02,Debit Card,4402.24,Paid
PAY0015822,ORD0015822,2024-09-27,Debit Card,1500.81,Paid
PAY0015823,ORD0015823,2025-05-06,Debit Card,15734.12,Pending
PAY0015824,ORD0015824,2026-04-03,Bank Transfer,15057.7,Paid
PAY0015825,ORD0015825,2026-05-26,Apple Pay,817.06,Paid
PAY0015826,ORD0015826,2023-08-07,Bank Transfer,18392.45,Paid
PAY0015827,ORD0015827,2024-12-29,PayPal,6089.73,Paid
PAY0015828,ORD0015828,2024-04-24,Bank Transfer,8472.560000000001,Paid
PAY0015829,ORD0015829,2025-12-13,Debit Card,9655.8,Pending
PAY0015830,ORD0015830,2024-04-21,Debit Card,12235.1,Paid
PAY0015831,ORD0015831,2026-03-13,Credit Card,14919.89,Paid
PAY0015832,ORD0015832,2024-12-26,Bank Transfer,6377.53,Paid
PAY0015833,ORD0015833,2025-11-25,Credit Card,16264.42,Paid
PAY0015834,ORD0015834,2026-01-26,Apple Pay,18871.27,Paid
PAY0015835,ORD0015835,2024-04-27,Debit Card,9591.400000000001,Paid
PAY0015836,ORD0015836,2025-08-14,Credit Card,8620.53,Paid
PAY0015837,ORD0015837,2025-11-12,Debit Card,10983.19,Paid
PAY0015838,ORD0015838,2024-09-09,Debit Card,15500.71,Paid
PAY0015839,ORD0015839,2026-06-07,Bank Transfer,10201.91,Paid
PAY0015840,ORD0015840,2026-04-25,Debit Card,6916.21,Paid
PAY0015841,ORD0015841,2024-08-15,Credit Card,2536.83,Paid
PAY0015842,ORD0015842,2023-09-27,Credit Card,8274.81,Pending
PAY0015843,ORD0015843,2025-02-06,Bank Transfer,1065.22,Paid
PAY0015844,ORD0015844,2024-02-15,Debit Card,996.6500000000001,Paid
PAY0015845,ORD0015845,2025-08-12,Bank Transfer,8655.439999999999,Paid
PAY0015846,ORD0015846,2025-02-15,Credit Card,6673.82,Pending
PAY0015847,ORD0015847,2025-03-21,Credit Card,9187.59,Paid
PAY0015848,ORD0015848,2023-09-12,Apple Pay,12744.529999999999,Pending
PAY0015849,ORD0015849,2025-09-14,Bank Transfer,15499.08,Paid
PAY0015850,ORD0015850,2024-11-18,Debit Card,4451.6,Pending
PAY0015851,ORD0015851,2025-01-26,Debit Card,8837.24,Paid
PAY0015852,ORD0015852,2024-03-06,Apple Pay,7084.81,Paid
PAY0015853,ORD0015853,2024-02-02,Apple Pay,1114.54,Paid
PAY0015854,ORD0015854,2024-05-21,Credit Card,622.68,Pending
PAY0015855,ORD0015855,2024-07-14,Bank Transfer,3804.6,Paid
PAY0015856,ORD0015856,2025-07-21,Credit Card,15747.31,Paid
PAY0015857,ORD0015857,2024-01-04,Credit Card,1188.76,Paid
PAY0015858,ORD0015858,2023-08-18,PayPal,7180.68,Paid
PAY0015859,ORD0015859,2025-11-30,Bank Transfer,4069.76,Paid
PAY0015860,ORD0015860,2026-05-26,Credit Card,18198.93,Paid
PAY0015861,ORD0015861,2025-08-29,Bank Transfer,11977.34,Paid
PAY0015862,ORD0015862,2024-04-20,Bank Transfer,12595.86,Paid
PAY0015863,ORD0015863,2024-02-12,Credit Card,8076.860000000001,Paid
PAY0015864,ORD0015864,2026-04-12,Apple Pay,5246.79,Paid
PAY0015865,ORD0015865,2026-05-09,Bank Transfer,7945.040000000001,Paid
PAY0015866,ORD0015866,2023-07-24,Debit Card,14869.52,Pending
PAY0015867,ORD0015867,2025-08-11,Apple Pay,5876.32,Paid
PAY0015868,ORD0015868,2025-11-27,PayPal,4381.8099999999995,Paid
PAY0015869,ORD0015869,2025-09-25,Credit Card,6784.16,Pending
PAY0015870,ORD0015870,2023-11-21,Credit Card,290.93,Paid
PAY0015871,ORD0015871,2025-07-18,Debit Card,7278.95,Paid
PAY0015872,ORD0015872,2024-05-18,Credit Card,7553.82,Paid
PAY0015873,ORD0015873,2025-12-27,Debit Card,15215.939999999999,Paid
PAY0015874,ORD0015874,2025-03-28,Bank Transfer,14671.41,Pending
PAY0015875,ORD0015875,2025-09-12,Bank Transfer,7793.41,Paid
PAY0015876,ORD0015876,2024-10-31,Credit Card,3314.51,Paid
PAY0015877,ORD0015877,2023-07-21,PayPal,10240.03,Pending
PAY0015878,ORD0015878,2025-03-31,PayPal,529.16,Pending
PAY0015879,ORD0015879,2024-06-21,PayPal,8583.79,Paid
PAY0015880,ORD0015880,2023-08-03,Apple Pay,16966.5,Paid
PAY0015881,ORD0015881,2023-11-20,Credit Card,24864.510000000002,Paid
PAY0015882,ORD0015882,2024-07-20,Credit Card,13329.9,Pending
PAY0015883,ORD0015883,2024-10-29,Debit Card,2379.38,Paid
PAY0015884,ORD0015884,2025-06-02,Debit Card,6482.36,Paid
PAY0015885,ORD0015885,2026-01-09,PayPal,1924.04,Pending
PAY0015886,ORD0015886,2025-11-25,Debit Card,11956.44,Paid
PAY0015887,ORD0015887,2025-09-05,Bank Transfer,6917.179999999999,Pending
PAY0015888,ORD0015888,2025-11-02,Debit Card,5022.12,Paid
PAY0015889,ORD0015889,2026-02-01,Bank Transfer,13906.869999999999,Paid
PAY0015890,ORD0015890,2023-08-29,Apple Pay,17996.27,Paid
PAY0015891,ORD0015891,2025-01-09,Credit Card,15450.650000000001,Paid
PAY0015892,ORD0015892,2025-04-22,Credit Card,5453.34,Paid
PAY0015893,ORD0015893,2024-05-08,Credit Card,4074.8999999999996,Paid
PAY0015894,ORD0015894,2025-10-31,Bank Transfer,10219.24,Paid
PAY0015895,ORD0015895,2026-04-29,Bank Transfer,5114.1900000000005,Pending
PAY0015896,ORD0015896,2024-01-18,Apple Pay,7138.76,Pending
PAY0015897,ORD0015897,2024-01-19,Bank Transfer,16915.04,Paid
PAY0015898,ORD0015898,2024-05-26,PayPal,8367.970000000001,Pending
PAY0015899,ORD0015899,2025-02-24,Debit Card,7160.08,Paid
PAY0015900,ORD0015900,2025-11-03,Credit Card,5967.0599999999995,Paid
PAY0015901,ORD0015901,2024-03-28,Debit Card,12448.86,Paid
PAY0015902,ORD0015902,2024-01-21,Credit Card,9943.960000000001,Paid
PAY0015903,ORD0015903,2025-07-17,Debit Card,6008.549999999999,Paid
PAY0015904,ORD0015904,2024-05-21,Credit Card,7076.280000000001,Paid
PAY0015905,ORD0015905,2023-11-26,Credit Card,17524.53,Paid
PAY0015906,ORD0015906,2025-12-14,Credit Card,10037.45,Pending
PAY0015907,ORD0015907,2026-02-10,Bank Transfer,2291.75,Paid
PAY0015908,ORD0015908,2024-03-30,PayPal,70.46,Pending
PAY0015909,ORD0015909,2024-06-27,Bank Transfer,210.99,Pending
PAY0015910,ORD0015910,2024-06-23,Credit Card,2477.84,Paid
PAY0015911,ORD0015911,2023-12-03,Bank Transfer,8891.16,Paid
PAY0015912,ORD0015912,2023-12-30,Apple Pay,12488.080000000002,Pending
PAY0015913,ORD0015913,2023-08-10,Bank Transfer,10309.3,Paid
PAY0015914,ORD0015914,2025-05-01,Credit Card,8869.93,Paid
PAY0015915,ORD0015915,2024-12-09,Apple Pay,8186.1900000000005,Paid
PAY0015916,ORD0015916,2025-10-03,Bank Transfer,13727.49,Paid
PAY0015917,ORD0015917,2024-12-24,Bank Transfer,2255.24,Paid
PAY0015918,ORD0015918,2023-08-04,Bank Transfer,5003.22,Pending
PAY0015919,ORD0015919,2025-04-11,PayPal,470.52,Paid
PAY0015920,ORD0015920,2025-01-04,Debit Card,4155.56,Paid
PAY0015921,ORD0015921,2023-07-08,Debit Card,9496.38,Paid
PAY0015922,ORD0015922,2023-06-21,Bank Transfer,9615.41,Paid
PAY0015923,ORD0015923,2024-02-17,Bank Transfer,6385.47,Paid
PAY0015924,ORD0015924,2023-07-28,Credit Card,6963.39,Paid
PAY0015925,ORD0015925,2026-02-21,Credit Card,2210.67,Paid
PAY0015926,ORD0015926,2023-07-09,Apple Pay,9999.52,Paid
PAY0015927,ORD0015927,2026-03-10,Debit Card,12431.49,Pending
PAY0015928,ORD0015928,2023-10-06,Bank Transfer,6004.05,Paid
PAY0015929,ORD0015929,2024-09-25,Credit Card,4402.68,Pending
PAY0015930,ORD0015930,2024-12-28,Bank Transfer,8265.42,Paid
PAY0015931,ORD0015931,2023-08-17,PayPal,9516.24,Paid
PAY0015932,ORD0015932,2025-01-08,Bank Transfer,18988.34,Paid
PAY0015933,ORD0015933,2024-07-22,Credit Card,16953.44,Pending
PAY0015934,ORD0015934,2025-02-27,Debit Card,6626.219999999999,Paid
PAY0015935,ORD0015935,2025-10-29,Credit Card,3401.96,Pending
PAY0015936,ORD0015936,2024-10-17,Credit Card,1101.24,Paid
PAY0015937,ORD0015937,2024-04-03,Debit Card,15482.590000000002,Pending
PAY0015938,ORD0015938,2024-03-08,Apple Pay,5395.09,Pending
PAY0015939,ORD0015939,2025-05-10,Apple Pay,6951.14,Paid
PAY0015940,ORD0015940,2023-07-15,Credit Card,22646.89,Paid
PAY0015941,ORD0015941,2025-11-20,Credit Card,9489.7,Pending
PAY0015942,ORD0015942,2024-11-29,Credit Card,14647.93,Pending
PAY0015943,ORD0015943,2026-05-17,PayPal,10103.24,Paid
PAY0015944,ORD0015944,2025-11-28,Apple Pay,11035.01,Paid
PAY0015945,ORD0015945,2024-07-26,Bank Transfer,4579.5599999999995,Paid
PAY0015946,ORD0015946,2025-10-04,Apple Pay,10124.650000000001,Paid
PAY0015947,ORD0015947,2023-09-17,Apple Pay,5095.030000000001,Paid
PAY0015948,ORD0015948,2023-09-13,Credit Card,12354.6,Pending
PAY0015949,ORD0015949,2025-04-19,Debit Card,5325.73,Paid
PAY0015950,ORD0015950,2025-03-04,Apple Pay,7714.81,Paid
PAY0015951,ORD0015951,2024-05-31,Credit Card,5119.62,Pending
PAY0015952,ORD0015952,2026-01-25,Apple Pay,18784.84,Paid
PAY0015953,ORD0015953,2026-04-19,Bank Transfer,5092.49,Pending
PAY0015954,ORD0015954,2025-12-09,Debit Card,8721.19,Pending
PAY0015955,ORD0015955,2024-06-24,PayPal,4439.9400000000005,Pending
PAY0015956,ORD0015956,2026-01-21,Apple Pay,1607.94,Paid
PAY0015957,ORD0015957,2025-12-10,Credit Card,7334.9,Pending
PAY0015958,ORD0015958,2025-12-01,Credit Card,10908.36,Paid
PAY0015959,ORD0015959,2023-06-18,Apple Pay,8072.94,Paid
PAY0015960,ORD0015960,2025-06-19,Debit Card,6074.469999999999,Paid
PAY0015961,ORD0015961,2025-05-06,Bank Transfer,25737.14,Paid
PAY0015962,ORD0015962,2025-01-17,Apple Pay,11040.34,Paid
PAY0015963,ORD0015963,2024-08-13,Bank Transfer,8527.44,Paid
PAY0015964,ORD0015964,2024-03-12,PayPal,1898.68,Paid
PAY0015965,ORD0015965,2026-03-24,Bank Transfer,3662.44,Paid
PAY0015966,ORD0015966,2023-09-22,Apple Pay,4096.66,Pending
PAY0015967,ORD0015967,2023-07-07,PayPal,12016.23,Paid
PAY0015968,ORD0015968,2025-01-21,Bank Transfer,18372.96,Paid
PAY0015969,ORD0015969,2023-10-22,PayPal,20965.86,Pending
PAY0015970,ORD0015970,2024-08-26,Credit Card,9409.52,Paid
PAY0015971,ORD0015971,2026-03-23,Debit Card,1141.34,Paid
PAY0015972,ORD0015972,2024-05-27,Debit Card,3278.9,Paid
PAY0015973,ORD0015973,2026-02-06,Credit Card,13324.369999999999,Paid
PAY0015974,ORD0015974,2026-06-01,Credit Card,6957.12,Paid
PAY0015975,ORD0015975,2025-12-13,PayPal,17404.22,Pending
PAY0015976,ORD0015976,2023-11-22,Credit Card,19513.46,Paid
PAY0015977,ORD0015977,2023-09-14,Bank Transfer,8014.3099999999995,Paid
PAY0015978,ORD0015978,2023-09-05,Apple Pay,16080.84,Paid
PAY0015979,ORD0015979,2024-09-21,Bank Transfer,8666.279999999999,Paid
PAY0015980,ORD0015980,2025-12-23,Apple Pay,5405.88,Paid
PAY0015981,ORD0015981,2023-11-05,Debit Card,8380.9,Pending
PAY0015982,ORD0015982,2025-01-04,Debit Card,14601.039999999999,Paid
PAY0015983,ORD0015983,2024-09-30,Bank Transfer,12946.05,Pending
PAY0015984,ORD0015984,2024-03-08,Bank Transfer,3766.06,Pending
PAY0015985,ORD0015985,2023-07-11,Bank Transfer,4422.0599999999995,Paid
PAY0015986,ORD0015986,2024-12-21,Credit Card,4373.03,Paid
PAY0015987,ORD0015987,2024-09-24,PayPal,12234.01,Paid
PAY0015988,ORD0015988,2026-05-07,Bank Transfer,6315.58,Paid
PAY0015989,ORD0015989,2025-06-07,PayPal,4671.51,Paid
PAY0015990,ORD0015990,2026-02-10,Apple Pay,25671.17,Paid
PAY0015991,ORD0015991,2024-03-05,Debit Card,17277.27,Pending
PAY0015992,ORD0015992,2024-06-08,Bank Transfer,15217.470000000001,Paid
PAY0015993,ORD0015993,2026-03-11,Debit Card,8896.18,Paid
PAY0015994,ORD0015994,2024-01-16,Bank Transfer,11328.45,Paid
PAY0015995,ORD0015995,2023-12-09,Apple Pay,17841.510000000002,Paid
PAY0015996,ORD0015996,2025-07-06,PayPal,3207.38,Paid
PAY0015997,ORD0015997,2025-06-10,PayPal,16332.8,Paid
PAY0015998,ORD0015998,2025-11-30,Credit Card,6387.47,Paid
PAY0015999,ORD0015999,2023-09-06,Debit Card,11037.279999999999,Paid
PAY0016000,ORD0016000,2025-11-17,Bank Transfer,16223.83,Pending
PAY0016001,ORD0016001,2023-08-22,PayPal,11432.2,Paid
PAY0016002,ORD0016002,2025-10-31,Bank Transfer,10829.789999999999,Paid
PAY0016003,ORD0016003,2023-07-23,Credit Card,1271.35,Paid
PAY0016004,ORD0016004,2026-03-31,Credit Card,3018.56,Paid
PAY0016005,ORD0016005,2025-02-20,Debit Card,4544.78,Paid
PAY0016006,ORD0016006,2024-05-15,Apple Pay,11435.76,Paid
PAY0016007,ORD0016007,2026-03-02,PayPal,8768.369999999999,Pending
PAY0016008,ORD0016008,2025-04-10,PayPal,3944.29,Paid
PAY0016009,ORD0016009,2026-06-01,Bank Transfer,4060.02,Paid
PAY0016010,ORD0016010,2024-08-16,Apple Pay,12698.44,Paid
PAY0016011,ORD0016011,2025-07-24,Debit Card,17194.920000000002,Paid
PAY0016012,ORD0016012,2024-07-04,PayPal,6012.99,Paid
PAY0016013,ORD0016013,2026-04-02,Bank Transfer,2900.36,Paid
PAY0016014,ORD0016014,2024-03-29,Debit Card,10178.849999999999,Paid
PAY0016015,ORD0016015,2024-07-30,PayPal,2594.38,Paid
PAY0016016,ORD0016016,2026-03-10,Credit Card,24916.329999999998,Pending
PAY0016017,ORD0016017,2023-12-10,PayPal,3052.96,Paid
PAY0016018,ORD0016018,2024-03-24,Debit Card,7772.86,Paid
PAY0016019,ORD0016019,2023-09-02,PayPal,8085.79,Paid
PAY0016020,ORD0016020,2026-03-07,Bank Transfer,12726.7,Pending
PAY0016021,ORD0016021,2024-08-24,PayPal,1083.06,Paid
PAY0016022,ORD0016022,2026-05-05,Bank Transfer,827.06,Paid
PAY0016023,ORD0016023,2023-08-12,Debit Card,5684.28,Paid
PAY0016024,ORD0016024,2026-02-13,Debit Card,10039.36,Paid
PAY0016025,ORD0016025,2023-09-05,Bank Transfer,15807.18,Pending
PAY0016026,ORD0016026,2024-01-03,Apple Pay,12562.279999999999,Paid
PAY0016027,ORD0016027,2025-12-08,PayPal,14624.039999999999,Paid
PAY0016028,ORD0016028,2023-08-14,Debit Card,2786.14,Paid
PAY0016029,ORD0016029,2025-10-13,PayPal,4005.7,Pending
PAY0016030,ORD0016030,2023-08-23,Bank Transfer,6670.72,Paid
PAY0016031,ORD0016031,2025-06-14,PayPal,9679.34,Pending
PAY0016032,ORD0016032,2023-08-19,Apple Pay,15853.17,Paid
PAY0016033,ORD0016033,2024-08-27,Debit Card,5673.860000000001,Pending
PAY0016034,ORD0016034,2025-11-22,Credit Card,16110.76,Paid
PAY0016035,ORD0016035,2024-09-02,Debit Card,2072.5099999999998,Paid
PAY0016036,ORD0016036,2025-06-15,PayPal,22324.89,Paid
PAY0016037,ORD0016037,2025-09-03,Credit Card,12236.28,Paid
PAY0016038,ORD0016038,2024-06-03,Apple Pay,991.45,Pending
PAY0016039,ORD0016039,2024-07-14,Bank Transfer,10417.76,Pending
PAY0016040,ORD0016040,2023-09-19,Debit Card,7754.17,Paid
PAY0016041,ORD0016041,2025-06-28,Credit Card,8961.869999999999,Paid
PAY0016042,ORD0016042,2024-02-04,Credit Card,15654.98,Paid
PAY0016043,ORD0016043,2024-01-26,Credit Card,13595.609999999999,Paid
PAY0016044,ORD0016044,2024-08-13,Credit Card,7864.61,Paid
PAY0016045,ORD0016045,2024-07-01,Bank Transfer,1030.54,Paid
PAY0016046,ORD0016046,2025-05-05,Bank Transfer,17816.18,Pending
PAY0016047,ORD0016047,2024-08-14,Bank Transfer,9923.810000000001,Paid
PAY0016048,ORD0016048,2024-03-01,PayPal,9838.45,Paid
PAY0016049,ORD0016049,2026-03-21,PayPal,16085.990000000002,Paid
PAY0016050,ORD0016050,2025-01-10,Bank Transfer,6385.09,Pending
PAY0016051,ORD0016051,2025-10-30,Credit Card,8057.68,Paid
PAY0016052,ORD0016052,2024-03-13,Credit Card,15126.66,Paid
PAY0016053,ORD0016053,2026-02-16,Credit Card,2896.41,Paid
PAY0016054,ORD0016054,2023-08-26,Debit Card,6024.93,Paid
PAY0016055,ORD0016055,2023-09-01,Apple Pay,3012.08,Paid
PAY0016056,ORD0016056,2024-01-01,PayPal,18727.64,Paid
PAY0016057,ORD0016057,2024-08-02,PayPal,10224.919999999998,Paid
PAY0016058,ORD0016058,2026-04-10,Apple Pay,195.83,Paid
PAY0016059,ORD0016059,2025-03-06,PayPal,7261.4,Pending
PAY0016060,ORD0016060,2025-02-22,Apple Pay,16845.05,Pending
PAY0016061,ORD0016061,2024-10-21,Credit Card,12074.9,Paid
PAY0016062,ORD0016062,2025-08-13,Credit Card,10585.62,Paid
PAY0016063,ORD0016063,2023-11-12,Debit Card,6206.67,Paid
PAY0016064,ORD0016064,2025-10-28,PayPal,13789.800000000001,Pending
PAY0016065,ORD0016065,2024-10-06,PayPal,10487.810000000001,Paid
PAY0016066,ORD0016066,2025-07-05,PayPal,6413.39,Pending
PAY0016067,ORD0016067,2025-01-11,Bank Transfer,18563.11,Pending
PAY0016068,ORD0016068,2024-01-03,Debit Card,16733.39,Paid
PAY0016069,ORD0016069,2024-08-23,PayPal,3228.0,Pending
PAY0016070,ORD0016070,2023-09-01,Credit Card,17544.68,Paid
PAY0016071,ORD0016071,2024-06-29,Apple Pay,7692.4800000000005,Paid
PAY0016072,ORD0016072,2026-05-15,Apple Pay,12658.55,Pending
PAY0016073,ORD0016073,2025-12-28,Bank Transfer,6384.08,Paid
PAY0016074,ORD0016074,2026-01-21,Apple Pay,6052.4400000000005,Paid
PAY0016075,ORD0016075,2023-08-19,Debit Card,7216.54,Paid
PAY0016076,ORD0016076,2025-04-14,Bank Transfer,13868.06,Pending
PAY0016077,ORD0016077,2024-11-15,Apple Pay,8026.66,Paid
PAY0016078,ORD0016078,2023-08-13,Credit Card,9448.95,Paid
PAY0016079,ORD0016079,2025-07-25,Debit Card,5145.01,Paid
PAY0016080,ORD0016080,2024-06-23,Apple Pay,12209.83,Paid
PAY0016081,ORD0016081,2024-07-16,Debit Card,9277.789999999999,Paid
PAY0016082,ORD0016082,2024-11-29,Bank Transfer,8126.49,Paid
PAY0016083,ORD0016083,2026-04-26,Credit Card,9284.33,Paid
PAY0016084,ORD0016084,2024-05-18,PayPal,6622.1900000000005,Paid
PAY0016085,ORD0016085,2025-09-18,Bank Transfer,656.31,Paid
PAY0016086,ORD0016086,2026-05-15,Apple Pay,9859.28,Pending
PAY0016087,ORD0016087,2024-06-08,Bank Transfer,6890.450000000001,Paid
PAY0016088,ORD0016088,2023-08-21,Credit Card,632.92,Paid
PAY0016089,ORD0016089,2023-08-09,Credit Card,5855.63,Paid
PAY0016090,ORD0016090,2024-05-22,Debit Card,10136.17,Pending
PAY0016091,ORD0016091,2024-03-23,PayPal,3317.92,Paid
PAY0016092,ORD0016092,2026-06-04,Credit Card,14881.7,Pending
PAY0016093,ORD0016093,2023-08-08,Credit Card,10448.320000000002,Pending
PAY0016094,ORD0016094,2024-10-22,Apple Pay,8563.0,Paid
PAY0016095,ORD0016095,2025-06-05,Credit Card,12958.03,Pending
PAY0016096,ORD0016096,2024-11-07,Bank Transfer,25756.97,Paid
PAY0016097,ORD0016097,2023-11-21,PayPal,6934.92,Pending
PAY0016098,ORD0016098,2024-08-01,Apple Pay,8441.32,Paid
PAY0016099,ORD0016099,2025-08-16,PayPal,1031.18,Paid
PAY0016100,ORD0016100,2023-11-10,Credit Card,15120.7,Pending
PAY0016101,ORD0016101,2024-08-23,Apple Pay,22863.079999999998,Paid
PAY0016102,ORD0016102,2024-12-26,Apple Pay,14535.09,Paid
PAY0016103,ORD0016103,2025-12-26,PayPal,7306.23,Paid
PAY0016104,ORD0016104,2023-11-27,Apple Pay,8362.630000000001,Paid
PAY0016105,ORD0016105,2025-10-29,PayPal,22330.68,Paid
PAY0016106,ORD0016106,2024-05-29,Credit Card,15590.75,Paid
PAY0016107,ORD0016107,2023-12-10,PayPal,4206.54,Paid
PAY0016108,ORD0016108,2024-05-07,Bank Transfer,12673.31,Paid
PAY0016109,ORD0016109,2025-04-25,PayPal,2377.52,Paid
PAY0016110,ORD0016110,2025-04-25,Debit Card,15333.21,Paid
PAY0016111,ORD0016111,2024-06-26,PayPal,16773.09,Paid
PAY0016112,ORD0016112,2023-07-26,Debit Card,10999.119999999999,Paid
PAY0016113,ORD0016113,2025-03-01,PayPal,5693.97,Paid
PAY0016114,ORD0016114,2026-03-01,Apple Pay,11947.460000000001,Pending
PAY0016115,ORD0016115,2024-08-29,Debit Card,3802.81,Paid
PAY0016116,ORD0016116,2025-03-30,Credit Card,23362.309999999998,Paid
PAY0016117,ORD0016117,2025-03-06,PayPal,21138.54,Paid
PAY0016118,ORD0016118,2024-03-24,Credit Card,7066.19,Pending
PAY0016119,ORD0016119,2024-03-26,Apple Pay,6326.91,Paid
PAY0016120,ORD0016120,2025-01-01,PayPal,5083.9800000000005,Pending
PAY0016121,ORD0016121,2023-06-21,Apple Pay,2235.13,Pending
PAY0016122,ORD0016122,2024-01-04,Credit Card,783.56,Paid
PAY0016123,ORD0016123,2026-01-23,Debit Card,10137.33,Paid
PAY0016124,ORD0016124,2023-09-16,PayPal,3758.66,Pending
PAY0016125,ORD0016125,2026-02-07,Bank Transfer,7886.97,Paid
PAY0016126,ORD0016126,2023-07-22,Bank Transfer,1605.95,Paid
PAY0016127,ORD0016127,2024-10-24,Bank Transfer,16788.66,Pending
PAY0016128,ORD0016128,2026-01-10,Debit Card,6210.120000000001,Paid
PAY0016129,ORD0016129,2024-01-16,Debit Card,15377.24,Paid
PAY0016130,ORD0016130,2026-02-11,Debit Card,1985.81,Paid
PAY0016131,ORD0016131,2024-11-25,Credit Card,11594.380000000001,Paid
