shipment_id,order_id,carrier,tracking_number,ship_date,status
SHP0009635,ORD0009635,UPS,BXz82936351,2025-10-20,Pending
SHP0009636,ORD0009636,DHL,LiK01098908,2025-02-21,Delivered
SHP0009637,ORD0009637,UPS,HGX45862938,2024-10-10,In Transit
SHP0009638,ORD0009638,DHL,xUm05852750,2026-03-31,Delivered
SHP0009639,ORD0009639,USPS,kIe82017036,2025-03-06,Delivered
SHP0009640,ORD0009640,USPS,gSW24141654,2024-08-13,Delivered
SHP0009641,ORD0009641,DHL,edn29610353,2024-06-10,Delivered
SHP0009642,ORD0009642,UPS,VDx94608860,2025-03-05,Delivered
SHP0009643,ORD0009643,DHL,kru28084698,2025-09-23,Delivered
SHP0009644,ORD0009644,USPS,HvD14423705,2023-09-04,Delivered
SHP0009645,ORD0009645,USPS,own05388857,2025-10-30,Delivered
SHP0009646,ORD0009646,FedEx,CQg57393526,2025-06-16,Pending
SHP0009647,ORD0009647,FedEx,rVI82861101,2026-05-22,In Transit
SHP0009648,ORD0009648,USPS,SLx69539690,2025-09-23,Delivered
SHP0009649,ORD0009649,USPS,BvR17502710,2023-06-26,Pending
SHP0009650,ORD0009650,UPS,LQh68971918,2024-06-02,Pending
SHP0009651,ORD0009651,USPS,YaQ20348417,2025-12-17,Delivered
SHP0009652,ORD0009652,FedEx,Mrv38021031,2025-09-07,Pending
SHP0009653,ORD0009653,UPS,ICW70330642,2023-12-27,In Transit
SHP0009654,ORD0009654,UPS,Tdo60428044,2026-05-24,Delivered
SHP0009655,ORD0009655,DHL,BOL44458334,2023-10-26,In Transit
SHP0009656,ORD0009656,UPS,CUT96935182,2025-06-18,Delivered
SHP0009657,ORD0009657,DHL,FpR52860960,2025-02-22,Delivered
SHP0009658,ORD0009658,UPS,OlZ37444094,2024-04-26,Delivered
SHP0009659,ORD0009659,FedEx,IAu85351362,2023-09-21,Delivered
SHP0009660,ORD0009660,USPS,MMf95607920,2025-08-12,Delivered
SHP0009661,ORD0009661,USPS,Gxh92174836,2024-03-31,Delivered
SHP0009662,ORD0009662,USPS,uJQ73901989,2024-02-18,Delivered
SHP0009663,ORD0009663,UPS,JId50091671,2025-05-14,Delivered
SHP0009664,ORD0009664,USPS,tkt35706014,2023-07-01,Pending
SHP0009665,ORD0009665,FedEx,UMf40929224,2023-11-20,Pending
SHP0009666,ORD0009666,FedEx,Lzs36873900,2024-08-18,Pending
SHP0009667,ORD0009667,DHL,QCF29576439,2026-05-24,Delivered
SHP0009668,ORD0009668,FedEx,Epj31459542,2024-04-04,Delivered
SHP0009669,ORD0009669,UPS,lot49762497,2024-06-23,Delivered
SHP0009670,ORD0009670,UPS,tbt64948802,2024-05-18,In Transit
SHP0009671,ORD0009671,UPS,xAO44174451,2023-10-10,Delivered
SHP0009672,ORD0009672,USPS,qzS11231400,2025-03-07,Delivered
SHP0009673,ORD0009673,USPS,nLn75060752,2025-01-29,In Transit
SHP0009674,ORD0009674,DHL,CJy90136003,2026-04-19,Delivered
SHP0009675,ORD0009675,USPS,PZO16106836,2023-07-09,Pending
SHP0009676,ORD0009676,UPS,NHm90427347,2025-07-21,Delivered
SHP0009677,ORD0009677,FedEx,Gyw05174693,2023-06-19,In Transit
SHP0009678,ORD0009678,FedEx,drS35751925,2025-10-28,Pending
SHP0009679,ORD0009679,USPS,AxO63867778,2023-06-19,In Transit
SHP0009680,ORD0009680,UPS,yKC39723212,2026-03-27,Delivered
SHP0009681,ORD0009681,UPS,JqF68593650,2025-09-02,In Transit
SHP0009682,ORD0009682,USPS,XDK48836150,2023-08-18,In Transit
SHP0009683,ORD0009683,USPS,ANj62938816,2023-07-16,Delivered
SHP0009684,ORD0009684,UPS,Xry71476375,2026-04-10,In Transit
SHP0009685,ORD0009685,USPS,TdB31542719,2024-01-05,Delivered
SHP0009686,ORD0009686,USPS,kXk32820870,2025-10-11,Delivered
SHP0009687,ORD0009687,UPS,ljV29868683,2023-12-31,Pending
SHP0009688,ORD0009688,UPS,Tid36129899,2026-05-02,In Transit
SHP0009689,ORD0009689,FedEx,fpl37657695,2023-12-10,Pending
SHP0009690,ORD0009690,USPS,Hbz50373792,2024-11-30,Pending
SHP0009691,ORD0009691,USPS,ljH24758202,2025-07-05,Delivered
SHP0009692,ORD0009692,FedEx,HOc01753266,2024-07-31,In Transit
SHP0009693,ORD0009693,DHL,goQ32060202,2026-05-23,In Transit
SHP0009694,ORD0009694,USPS,NRo62057425,2025-02-09,Pending
SHP0009695,ORD0009695,DHL,nNr48113488,2024-07-04,In Transit
SHP0009696,ORD0009696,FedEx,zhl22480457,2024-09-03,In Transit
SHP0009697,ORD0009697,USPS,lVp48289638,2026-01-05,Delivered
SHP0009698,ORD0009698,DHL,RYA88820934,2025-05-05,Delivered
SHP0009699,ORD0009699,UPS,qFS70769598,2025-08-16,Pending
SHP0009700,ORD0009700,UPS,jks85226971,2024-07-03,Pending
SHP0009701,ORD0009701,USPS,LUb86142772,2025-12-17,Pending
SHP0009702,ORD0009702,UPS,HvZ42401171,2024-12-04,Delivered
SHP0009703,ORD0009703,USPS,yhw69276458,2023-10-18,Delivered
SHP0009704,ORD0009704,DHL,sqw44607286,2023-12-13,Pending
SHP0009705,ORD0009705,DHL,goV71708560,2025-10-11,Pending
SHP0009706,ORD0009706,UPS,fgV93806509,2025-08-26,Pending
SHP0009707,ORD0009707,DHL,rZa75969096,2024-05-16,Pending
SHP0009708,ORD0009708,UPS,bxv35563843,2023-06-26,In Transit
SHP0009709,ORD0009709,UPS,uzR23035572,2025-05-09,Delivered
SHP0009710,ORD0009710,DHL,hqJ91709032,2025-11-10,Pending
SHP0009711,ORD0009711,FedEx,idl64358635,2024-02-24,In Transit
SHP0009712,ORD0009712,DHL,Pne50328896,2024-05-27,Delivered
SHP0009713,ORD0009713,UPS,Bkn12797639,2025-07-06,In Transit
SHP0009714,ORD0009714,DHL,JsX36186534,2025-01-17,In Transit
SHP0009715,ORD0009715,DHL,wni90381848,2025-03-28,Pending
SHP0009716,ORD0009716,UPS,yFD38776169,2025-03-25,Pending
SHP0009717,ORD0009717,DHL,fGt11263356,2024-06-09,In Transit
SHP0009718,ORD0009718,UPS,zsi28150569,2024-07-22,Delivered
SHP0009719,ORD0009719,USPS,Dwu66605120,2023-08-20,Pending
SHP0009720,ORD0009720,FedEx,ktd14650326,2026-01-20,Delivered
SHP0009721,ORD0009721,DHL,VtR07133852,2023-07-02,Delivered
SHP0009722,ORD0009722,DHL,YFq73238181,2024-06-02,Delivered
SHP0009723,ORD0009723,UPS,WdC15199421,2024-09-29,Delivered
SHP0009724,ORD0009724,FedEx,mPH37821678,2023-10-22,Delivered
SHP0009725,ORD0009725,DHL,xMG80483970,2024-11-08,Delivered
SHP0009726,ORD0009726,FedEx,FOW44852319,2026-05-12,Pending
SHP0009727,ORD0009727,FedEx,yUQ09010969,2023-07-12,Pending
SHP0009728,ORD0009728,FedEx,JJC88741868,2026-01-21,Delivered
SHP0009729,ORD0009729,USPS,uth41471030,2025-05-17,Delivered
SHP0009730,ORD0009730,FedEx,WgR72798836,2025-08-04,Pending
SHP0009731,ORD0009731,DHL,ndJ67174859,2024-08-04,Pending
SHP0009732,ORD0009732,UPS,gyg58404287,2025-06-27,Delivered
SHP0009733,ORD0009733,UPS,fhf45877468,2025-12-17,Delivered
SHP0009734,ORD0009734,FedEx,uQu75078971,2025-01-15,In Transit
SHP0009735,ORD0009735,USPS,Glp43976336,2023-12-14,In Transit
SHP0009736,ORD0009736,UPS,bpf40381106,2026-02-03,Delivered
SHP0009737,ORD0009737,USPS,MJu67805192,2024-11-05,Pending
SHP0009738,ORD0009738,USPS,jGt46377025,2024-09-02,Delivered
SHP0009739,ORD0009739,DHL,hTL77730659,2024-02-08,Pending
SHP0009740,ORD0009740,FedEx,CoT26320998,2025-04-10,In Transit
SHP0009741,ORD0009741,USPS,iqB75015218,2023-08-13,Delivered
SHP0009742,ORD0009742,USPS,tlw69376058,2023-11-26,Pending
SHP0009743,ORD0009743,FedEx,ThU11008284,2026-03-26,In Transit
SHP0009744,ORD0009744,FedEx,uQF28668141,2026-03-29,Pending
SHP0009745,ORD0009745,UPS,jpf65500528,2026-04-21,Delivered
SHP0009746,ORD0009746,DHL,MLC62836912,2024-05-18,Delivered
SHP0009747,ORD0009747,FedEx,hwa09781454,2025-10-16,Delivered
SHP0009748,ORD0009748,DHL,vTx83094422,2025-09-17,Delivered
SHP0009749,ORD0009749,FedEx,AGP30701959,2025-05-14,In Transit
SHP0009750,ORD0009750,UPS,SIL51521738,2025-12-06,Delivered
SHP0009751,ORD0009751,USPS,SZx06639820,2025-08-17,In Transit
SHP0009752,ORD0009752,FedEx,oeH87091547,2024-07-31,Pending
SHP0009753,ORD0009753,DHL,FzQ68434902,2024-12-26,Pending
SHP0009754,ORD0009754,USPS,PJU06938423,2025-08-14,Pending
SHP0009755,ORD0009755,UPS,nuI03952106,2024-04-17,Delivered
SHP0009756,ORD0009756,FedEx,jQV99487577,2025-11-14,Delivered
SHP0009757,ORD0009757,USPS,jNv22054357,2024-07-20,Delivered
SHP0009758,ORD0009758,DHL,Bvs73439873,2024-09-05,In Transit
SHP0009759,ORD0009759,FedEx,EMN31345849,2025-06-07,Pending
SHP0009760,ORD0009760,DHL,PIY11543417,2024-02-27,Pending
SHP0009761,ORD0009761,UPS,CkZ01477288,2024-04-24,Delivered
SHP0009762,ORD0009762,FedEx,gTP86709448,2024-06-07,In Transit
SHP0009763,ORD0009763,DHL,SKM36638840,2025-08-03,In Transit
SHP0009764,ORD0009764,USPS,Bpb86596216,2024-05-03,In Transit
SHP0009765,ORD0009765,DHL,TJC25742715,2024-01-27,Delivered
SHP0009766,ORD0009766,USPS,xgf91196313,2026-05-31,In Transit
SHP0009767,ORD0009767,USPS,FEa20707767,2026-04-16,Pending
SHP0009768,ORD0009768,USPS,Aqo70273053,2025-10-19,In Transit
SHP0009769,ORD0009769,USPS,xJA21567658,2024-03-09,Delivered
SHP0009770,ORD0009770,FedEx,yUt93720429,2023-09-05,Pending
SHP0009771,ORD0009771,FedEx,qWj69896153,2024-09-28,Pending
SHP0009772,ORD0009772,DHL,jZv63428252,2025-01-25,In Transit
SHP0009773,ORD0009773,FedEx,zyn41860230,2024-02-16,In Transit
SHP0009774,ORD0009774,UPS,iQR45864086,2025-09-21,Pending
SHP0009775,ORD0009775,UPS,xXU40603550,2025-07-20,In Transit
SHP0009776,ORD0009776,UPS,IqO20437329,2025-08-08,Pending
SHP0009777,ORD0009777,UPS,mmW00071046,2023-08-26,In Transit
SHP0009778,ORD0009778,FedEx,EUH45942817,2025-06-29,Delivered
SHP0009779,ORD0009779,FedEx,NOF23179316,2023-10-11,In Transit
SHP0009780,ORD0009780,UPS,slx59001562,2024-10-28,In Transit
SHP0009781,ORD0009781,FedEx,ssV56398666,2026-03-03,In Transit
SHP0009782,ORD0009782,UPS,LlT46817005,2023-12-13,Delivered
SHP0009783,ORD0009783,USPS,noN18027594,2024-10-28,Delivered
SHP0009784,ORD0009784,FedEx,aUA97475961,2023-07-14,Pending
SHP0009785,ORD0009785,UPS,AqE14939249,2024-07-28,Delivered
SHP0009786,ORD0009786,USPS,iPg59343271,2023-09-06,Delivered
SHP0009787,ORD0009787,DHL,fpE94288113,2023-07-14,Delivered
SHP0009788,ORD0009788,USPS,VIN64146189,2023-08-25,In Transit
SHP0009789,ORD0009789,UPS,Hqu35435540,2023-10-17,Delivered
SHP0009790,ORD0009790,USPS,oHd85143797,2026-01-06,Pending
SHP0009791,ORD0009791,USPS,las63616174,2024-05-22,In Transit
SHP0009792,ORD0009792,FedEx,TmI71452056,2026-01-03,In Transit
SHP0009793,ORD0009793,USPS,Sgr97940449,2026-06-08,Pending
SHP0009794,ORD0009794,UPS,Ybx37705158,2024-07-04,In Transit
SHP0009795,ORD0009795,FedEx,WCf29199228,2025-10-03,In Transit
SHP0009796,ORD0009796,FedEx,bTq33335468,2024-11-26,In Transit
SHP0009797,ORD0009797,USPS,Abz31129028,2025-06-21,Delivered
SHP0009798,ORD0009798,USPS,YkR86964469,2025-06-13,In Transit
SHP0009799,ORD0009799,UPS,BBt00358849,2023-11-01,Delivered
SHP0009800,ORD0009800,UPS,SAR56807285,2023-10-03,In Transit
SHP0009801,ORD0009801,UPS,edE17258626,2026-03-23,Delivered
SHP0009802,ORD0009802,DHL,JOm03985823,2023-06-25,Delivered
SHP0009803,ORD0009803,FedEx,xOS00236403,2025-05-14,Pending
SHP0009804,ORD0009804,FedEx,upm25075344,2024-03-31,Delivered
SHP0009805,ORD0009805,FedEx,OVu64510251,2024-11-28,Delivered
SHP0009806,ORD0009806,FedEx,smZ26935690,2023-09-05,In Transit
SHP0009807,ORD0009807,FedEx,Wns04707358,2024-03-06,Pending
SHP0009808,ORD0009808,DHL,cgw64185624,2024-09-16,Pending
SHP0009809,ORD0009809,UPS,dbx19178203,2026-06-06,In Transit
SHP0009810,ORD0009810,FedEx,lFX22419695,2026-05-05,Delivered
SHP0009811,ORD0009811,UPS,RwR39988311,2024-10-07,Delivered
SHP0009812,ORD0009812,FedEx,dUr17714353,2026-06-09,In Transit
SHP0009813,ORD0009813,USPS,bVW63423873,2024-04-28,In Transit
SHP0009814,ORD0009814,USPS,HbH25316494,2025-02-10,Delivered
SHP0009815,ORD0009815,UPS,qjv11229207,2023-11-20,Delivered
SHP0009816,ORD0009816,DHL,BVP61005848,2025-02-20,Delivered
SHP0009817,ORD0009817,UPS,CWn55899957,2025-05-16,In Transit
SHP0009818,ORD0009818,USPS,IYG93288557,2025-05-14,Delivered
SHP0009819,ORD0009819,USPS,UqB48973585,2026-05-31,In Transit
SHP0009820,ORD0009820,FedEx,fzI57034702,2025-09-24,In Transit
SHP0009821,ORD0009821,UPS,xLY63845561,2025-12-01,Delivered
SHP0009822,ORD0009822,USPS,Fad40176393,2025-06-09,Delivered
SHP0009823,ORD0009823,USPS,VXu74624977,2024-02-03,In Transit
SHP0009824,ORD0009824,DHL,ksn95502980,2026-01-14,In Transit
SHP0009825,ORD0009825,UPS,OtD64874546,2023-09-13,Delivered
SHP0009826,ORD0009826,DHL,yAH59375908,2025-10-28,In Transit
SHP0009827,ORD0009827,UPS,pma59527586,2025-12-17,Delivered
SHP0009828,ORD0009828,USPS,sZy97276436,2023-07-19,In Transit
SHP0009829,ORD0009829,FedEx,fbp19248863,2025-11-01,In Transit
SHP0009830,ORD0009830,USPS,dXX65700161,2024-08-19,Pending
SHP0009831,ORD0009831,UPS,obA49383109,2026-02-17,Delivered
SHP0009832,ORD0009832,FedEx,VZk21834089,2023-12-25,Delivered
SHP0009833,ORD0009833,USPS,xfW32061975,2025-07-27,Delivered
SHP0009834,ORD0009834,FedEx,KPB65453028,2024-01-30,Delivered
SHP0009835,ORD0009835,FedEx,SdP73847612,2024-02-07,Pending
SHP0009836,ORD0009836,UPS,NXo14491265,2024-01-20,Delivered
SHP0009837,ORD0009837,USPS,sHG99109158,2025-05-19,Delivered
SHP0009838,ORD0009838,UPS,IWP49337611,2024-01-09,Delivered
SHP0009839,ORD0009839,FedEx,lom96069859,2024-07-28,Delivered
SHP0009840,ORD0009840,FedEx,Puy21402225,2025-03-03,In Transit
SHP0009841,ORD0009841,FedEx,NfU64941810,2025-01-19,Delivered
SHP0009842,ORD0009842,UPS,UTd20408792,2024-10-02,Delivered
SHP0009843,ORD0009843,FedEx,jsn03883726,2023-11-12,Pending
SHP0009844,ORD0009844,FedEx,wEo59389925,2024-05-28,Pending
SHP0009845,ORD0009845,USPS,Wef81495338,2024-02-13,In Transit
SHP0009846,ORD0009846,UPS,fut88114488,2024-07-08,Delivered
SHP0009847,ORD0009847,USPS,uwa94391690,2025-12-31,Pending
SHP0009848,ORD0009848,USPS,MlH56878990,2023-07-30,Delivered
SHP0009849,ORD0009849,FedEx,XlQ73804393,2024-12-14,Delivered
SHP0009850,ORD0009850,DHL,qsp13677148,2024-09-03,Delivered
SHP0009851,ORD0009851,DHL,WOR85155257,2024-10-22,Delivered
SHP0009852,ORD0009852,DHL,AjV55187224,2026-04-24,In Transit
SHP0009853,ORD0009853,UPS,MMo40413885,2023-12-20,In Transit
SHP0009854,ORD0009854,FedEx,tRB51385773,2023-09-01,Pending
SHP0009855,ORD0009855,USPS,crP75527732,2024-10-18,Pending
SHP0009856,ORD0009856,DHL,fyC71194461,2023-06-30,Pending
SHP0009857,ORD0009857,UPS,zLX54605717,2026-05-21,Delivered
SHP0009858,ORD0009858,FedEx,NDA06356311,2023-11-24,In Transit
SHP0009859,ORD0009859,UPS,fAm90647230,2026-02-25,In Transit
SHP0009860,ORD0009860,DHL,Inn23093714,2025-11-18,In Transit
SHP0009861,ORD0009861,FedEx,tAL09391759,2026-03-26,Delivered
SHP0009862,ORD0009862,DHL,qsm52618840,2025-09-07,In Transit
SHP0009863,ORD0009863,USPS,DdX58051859,2025-06-17,Pending
SHP0009864,ORD0009864,DHL,aYM40057967,2025-10-29,Delivered
SHP0009865,ORD0009865,USPS,tGf91808837,2026-04-21,In Transit
SHP0009866,ORD0009866,UPS,Uvh52090500,2024-07-15,In Transit
SHP0009867,ORD0009867,UPS,GKo58236764,2024-04-10,Delivered
SHP0009868,ORD0009868,USPS,Rpu23612525,2024-11-16,Delivered
SHP0009869,ORD0009869,UPS,lYh67475595,2024-01-01,Pending
SHP0009870,ORD0009870,USPS,RCn10647202,2024-04-03,Delivered
SHP0009871,ORD0009871,UPS,OqX97257893,2024-09-29,In Transit
SHP0009872,ORD0009872,USPS,ptR52364770,2025-02-13,In Transit
SHP0009873,ORD0009873,USPS,Nqy53798289,2024-09-12,Delivered
SHP0009874,ORD0009874,DHL,LAW32576669,2025-04-02,In Transit
SHP0009875,ORD0009875,USPS,uGU78291045,2026-02-03,Pending
SHP0009876,ORD0009876,FedEx,SQF40211178,2023-07-29,Delivered
SHP0009877,ORD0009877,UPS,Zek80049645,2025-09-05,Delivered
SHP0009878,ORD0009878,USPS,Htm14415925,2025-10-12,In Transit
SHP0009879,ORD0009879,FedEx,CrP52240015,2026-01-29,Pending
SHP0009880,ORD0009880,DHL,zKa02313821,2024-04-18,Pending
SHP0009881,ORD0009881,USPS,kYK48002808,2023-09-02,Pending
SHP0009882,ORD0009882,UPS,upM81637294,2025-03-19,Delivered
SHP0009883,ORD0009883,FedEx,ZOg59482269,2026-03-13,Delivered
SHP0009884,ORD0009884,DHL,ppG70968751,2026-03-17,Delivered
SHP0009885,ORD0009885,DHL,LPR29250418,2025-05-21,Delivered
SHP0009886,ORD0009886,FedEx,OiU99708454,2024-03-28,Delivered
SHP0009887,ORD0009887,DHL,KXz31313226,2023-08-01,Pending
SHP0009888,ORD0009888,USPS,wDr29314107,2023-12-06,Delivered
SHP0009889,ORD0009889,USPS,ACf07171368,2023-09-22,Delivered
SHP0009890,ORD0009890,DHL,aZh63330189,2024-07-20,Pending
SHP0009891,ORD0009891,UPS,mQm10536061,2024-07-04,Delivered
SHP0009892,ORD0009892,USPS,Nxk78318508,2025-09-26,Delivered
SHP0009893,ORD0009893,DHL,pNR51627781,2026-02-05,Delivered
SHP0009894,ORD0009894,USPS,kgZ36691834,2023-10-06,Pending
SHP0009895,ORD0009895,DHL,Bkp23107420,2024-03-03,Pending
SHP0009896,ORD0009896,DHL,zNz60335172,2024-03-14,Delivered
SHP0009897,ORD0009897,FedEx,JOF38302669,2025-04-17,In Transit
SHP0009898,ORD0009898,DHL,FzX57086071,2023-11-01,Pending
SHP0009899,ORD0009899,DHL,PmR87370256,2024-10-23,Pending
SHP0009900,ORD0009900,USPS,TxM96873591,2026-03-12,Delivered
SHP0009901,ORD0009901,USPS,cmJ62116155,2024-05-09,In Transit
SHP0009902,ORD0009902,USPS,dvV91249190,2025-09-18,Pending
SHP0009903,ORD0009903,USPS,AEB41297803,2023-06-26,Delivered
SHP0009904,ORD0009904,DHL,lph16435928,2026-03-04,Delivered
SHP0009905,ORD0009905,FedEx,WOC22261745,2024-11-20,In Transit
SHP0009906,ORD0009906,FedEx,XQw11569622,2024-02-25,In Transit
SHP0009907,ORD0009907,USPS,SQx25261758,2023-11-26,In Transit
SHP0009908,ORD0009908,UPS,AlS94115955,2026-05-03,In Transit
SHP0009909,ORD0009909,DHL,UHN03534609,2024-03-24,Pending
SHP0009910,ORD0009910,UPS,LRp83614736,2023-10-28,Pending
SHP0009911,ORD0009911,DHL,Xuj19237292,2025-01-15,Delivered
SHP0009912,ORD0009912,FedEx,mZi14933831,2023-10-30,Delivered
SHP0009913,ORD0009913,DHL,FOY39038596,2023-09-17,Delivered
SHP0009914,ORD0009914,UPS,QAu53859331,2023-11-09,Pending
SHP0009915,ORD0009915,FedEx,sAN61893953,2023-06-21,Pending
SHP0009916,ORD0009916,DHL,bJa78530062,2024-12-14,Pending
SHP0009917,ORD0009917,DHL,Okc09931807,2025-09-10,In Transit
SHP0009918,ORD0009918,USPS,Luk23550953,2026-04-22,Delivered
SHP0009919,ORD0009919,DHL,XGL51466015,2023-06-15,In Transit
SHP0009920,ORD0009920,FedEx,Iqq41211551,2024-11-12,In Transit
SHP0009921,ORD0009921,USPS,wmn09521000,2026-02-22,Pending
SHP0009922,ORD0009922,FedEx,xqY28320743,2025-02-10,Delivered
SHP0009923,ORD0009923,USPS,Ifm95116015,2024-06-01,Delivered
SHP0009924,ORD0009924,USPS,guA90933761,2024-01-06,In Transit
SHP0009925,ORD0009925,DHL,aik11976971,2023-12-08,Pending
SHP0009926,ORD0009926,USPS,gOH02178212,2024-04-06,Delivered
SHP0009927,ORD0009927,DHL,vbf90815621,2025-10-02,In Transit
SHP0009928,ORD0009928,DHL,IaJ10937067,2023-12-14,Delivered
SHP0009929,ORD0009929,USPS,XdL38809183,2025-02-17,In Transit
SHP0009930,ORD0009930,UPS,txS14429735,2025-01-10,Delivered
SHP0009931,ORD0009931,USPS,maW16399341,2023-10-15,Delivered
SHP0009932,ORD0009932,UPS,LlF93942761,2024-06-24,Delivered
SHP0009933,ORD0009933,USPS,KvU96072556,2025-07-09,Delivered
SHP0009934,ORD0009934,USPS,IRm30581850,2023-11-22,Pending
SHP0009935,ORD0009935,DHL,VzZ81376354,2024-01-07,In Transit
SHP0009936,ORD0009936,UPS,uLg03060832,2025-07-31,Pending
SHP0009937,ORD0009937,FedEx,qEc56998123,2024-04-03,Pending
SHP0009938,ORD0009938,UPS,wOB24802931,2025-05-21,In Transit
SHP0009939,ORD0009939,UPS,lQm83878711,2024-02-15,In Transit
SHP0009940,ORD0009940,DHL,jME94079237,2024-08-12,Pending
SHP0009941,ORD0009941,USPS,WmH30699592,2024-09-11,Delivered
SHP0009942,ORD0009942,DHL,TAx89788441,2024-09-25,Pending
SHP0009943,ORD0009943,DHL,lXJ07393708,2026-06-07,Delivered
SHP0009944,ORD0009944,FedEx,zHS73295934,2023-08-24,Delivered
SHP0009945,ORD0009945,UPS,CFI96997250,2025-11-15,Delivered
SHP0009946,ORD0009946,DHL,GkF51173802,2026-04-06,Delivered
SHP0009947,ORD0009947,UPS,cyA97599250,2025-11-01,In Transit
SHP0009948,ORD0009948,FedEx,Fqh77835120,2024-07-19,Delivered
SHP0009949,ORD0009949,FedEx,oTS75695348,2024-11-27,Pending
SHP0009950,ORD0009950,UPS,svY48333916,2025-07-22,Pending
SHP0009951,ORD0009951,FedEx,cOA74595720,2023-09-27,In Transit
SHP0009952,ORD0009952,FedEx,zVF37729777,2023-09-06,Delivered
SHP0009953,ORD0009953,UPS,Jmy44168492,2024-01-22,Pending
SHP0009954,ORD0009954,UPS,OVo35983975,2025-01-01,In Transit
SHP0009955,ORD0009955,DHL,gds75378511,2024-08-30,Delivered
SHP0009956,ORD0009956,USPS,UAE14158910,2024-07-07,In Transit
SHP0009957,ORD0009957,UPS,kyJ62314636,2026-02-02,Delivered
SHP0009958,ORD0009958,UPS,WRS19897539,2025-09-15,Delivered
SHP0009959,ORD0009959,USPS,rCG04579543,2025-05-23,In Transit
SHP0009960,ORD0009960,USPS,pQG66794419,2024-05-08,Delivered
SHP0009961,ORD0009961,USPS,xKX57128919,2026-03-07,Delivered
SHP0009962,ORD0009962,DHL,vEo82110715,2025-08-26,Delivered
SHP0009963,ORD0009963,FedEx,ImM39640065,2025-02-13,Delivered
SHP0009964,ORD0009964,USPS,rWq37651319,2023-10-04,Delivered
SHP0009965,ORD0009965,USPS,UkI76869197,2025-02-19,In Transit
SHP0009966,ORD0009966,DHL,DxE10603406,2024-01-17,Delivered
SHP0009967,ORD0009967,DHL,xGg69958816,2023-10-30,Delivered
SHP0009968,ORD0009968,FedEx,leM92240796,2024-09-14,Pending
SHP0009969,ORD0009969,USPS,Ufx48472178,2025-08-02,Delivered
SHP0009970,ORD0009970,USPS,HoT51076071,2024-06-17,Pending
SHP0009971,ORD0009971,UPS,UVJ67140442,2025-06-29,Delivered
SHP0009972,ORD0009972,UPS,mkh30193499,2024-07-27,In Transit
SHP0009973,ORD0009973,FedEx,PFA59068277,2024-12-09,In Transit
SHP0009974,ORD0009974,UPS,nZh46916649,2025-10-10,In Transit
SHP0009975,ORD0009975,DHL,XlY61889441,2024-04-28,Delivered
SHP0009976,ORD0009976,UPS,GEi26950204,2025-08-03,Delivered
SHP0009977,ORD0009977,DHL,UjN03348561,2023-06-24,Pending
SHP0009978,ORD0009978,UPS,Lct16737790,2024-08-05,Delivered
SHP0009979,ORD0009979,DHL,tJQ16354885,2024-12-12,Delivered
SHP0009980,ORD0009980,UPS,QEJ51794527,2023-07-28,Pending
SHP0009981,ORD0009981,USPS,fkb14856393,2026-02-09,Delivered
SHP0009982,ORD0009982,USPS,ZAz66790704,2025-06-30,Pending
SHP0009983,ORD0009983,USPS,gbT22116342,2023-09-11,In Transit
SHP0009984,ORD0009984,DHL,ngF20396432,2024-05-02,In Transit
SHP0009985,ORD0009985,FedEx,Djr14942564,2024-10-26,Pending
SHP0009986,ORD0009986,DHL,qDm54270449,2026-04-01,In Transit
SHP0009987,ORD0009987,USPS,PAc17797404,2025-05-12,Pending
SHP0009988,ORD0009988,FedEx,ZSk00191610,2025-01-18,Delivered
SHP0009989,ORD0009989,FedEx,Rwu46059368,2026-05-10,In Transit
SHP0009990,ORD0009990,USPS,wxp11133037,2026-04-02,Pending
SHP0009991,ORD0009991,USPS,LMy30198763,2024-05-19,Delivered
SHP0009992,ORD0009992,USPS,yrU99447727,2023-09-04,Delivered
SHP0009993,ORD0009993,DHL,oqH71884359,2024-01-15,Delivered
SHP0009994,ORD0009994,UPS,nKM91816383,2024-04-27,Delivered
SHP0009995,ORD0009995,DHL,sOX58931157,2024-03-16,Pending
SHP0009996,ORD0009996,USPS,Xwx28028690,2026-01-16,Pending
SHP0009997,ORD0009997,UPS,trH57569512,2023-10-23,Delivered
SHP0009998,ORD0009998,USPS,nyK62927055,2024-06-28,Delivered
SHP0009999,ORD0009999,FedEx,caR03384210,2024-11-28,Delivered
SHP0010000,ORD0010000,FedEx,OHk67047614,2023-10-06,Pending
SHP0010001,ORD0010001,UPS,CKa83569287,2025-06-24,In Transit
SHP0010002,ORD0010002,FedEx,OkZ42384055,2023-06-16,In Transit
SHP0010003,ORD0010003,FedEx,weW69661317,2023-12-23,Delivered
SHP0010004,ORD0010004,FedEx,GbH59218952,2025-09-23,Delivered
SHP0010005,ORD0010005,DHL,CWm09199461,2025-01-30,In Transit
SHP0010006,ORD0010006,DHL,Fxg00933151,2025-09-16,Delivered
SHP0010007,ORD0010007,UPS,LAn93414589,2025-03-18,Pending
SHP0010008,ORD0010008,USPS,BlB47455717,2025-03-22,Pending
SHP0010009,ORD0010009,FedEx,zdr33241951,2023-10-02,Delivered
SHP0010010,ORD0010010,DHL,gta74039241,2024-04-22,In Transit
SHP0010011,ORD0010011,FedEx,TVu02080222,2026-01-16,Delivered
