request_id,account_id,contact_id,product_id,order_id,issue_type,status,service_request_date
SR0000971,ACC006560,CON006560,PROD000669,ORD0016420,Refund,Closed,2025-03-20
SR0000972,ACC005238,CON005238,PROD001551,ORD0011248,Warranty,Closed,2023-09-06
SR0000973,ACC003556,CON003556,PROD001810,ORD0012112,Warranty,In Progress,2023-07-03
SR0000974,ACC008026,CON008026,PROD000430,ORD0012474,Warranty,Open,2024-11-15
SR0000975,ACC003192,CON003192,PROD000284,ORD0049134,Return,Open,2025-07-06
SR0000976,ACC007351,CON007351,PROD000162,ORD0013310,Technical Issue,Closed,2025-09-21
SR0000977,ACC003552,CON003552,PROD001257,ORD0026876,Return,Closed,2024-05-04
SR0000978,ACC006090,CON006090,PROD000130,ORD0010662,Refund,Closed,2023-10-08
SR0000979,ACC006114,CON006114,PROD001876,ORD0045251,Technical Issue,Open,2026-05-03
SR0000980,ACC002088,CON002088,PROD000331,ORD0042451,Warranty,In Progress,2023-09-04
SR0000981,ACC003459,CON003459,PROD000255,ORD0044904,Technical Issue,Open,2025-11-09
SR0000982,ACC009320,CON009320,PROD001397,ORD0042671,Warranty,Closed,2026-05-14
SR0000983,ACC004822,CON004822,PROD000304,ORD0010084,Warranty,Open,2025-06-12
SR0000984,ACC006237,CON006237,PROD001194,ORD0007983,Return,Closed,2026-06-17
SR0000985,ACC008363,CON008363,PROD001240,ORD0022419,Warranty,Open,2026-04-12
SR0000986,ACC002688,CON002688,PROD000094,ORD0007171,Return,In Progress,2024-11-10
SR0000987,ACC007677,CON007677,PROD001134,ORD0015217,Return,Open,2024-09-19
SR0000988,ACC003976,CON003976,PROD001720,ORD0029725,Technical Issue,In Progress,2025-02-26
SR0000989,ACC002555,CON002555,PROD000160,ORD0004299,Refund,Open,2024-11-23
SR0000990,ACC004298,CON004298,PROD000210,ORD0026231,Warranty,Closed,2025-08-28
SR0000991,ACC002422,CON002422,PROD001944,ORD0033394,Warranty,In Progress,2025-03-05
SR0000992,ACC007289,CON007289,PROD000649,ORD0021288,Technical Issue,Open,2025-04-10
SR0000993,ACC003296,CON003296,PROD001186,ORD0020763,Technical Issue,Closed,2024-08-18
SR0000994,ACC003045,CON003045,PROD001339,ORD0027061,Warranty,Open,2025-06-24
SR0000995,ACC005254,CON005254,PROD001785,ORD0002374,Return,Open,2026-04-08
SR0000996,ACC000685,CON000685,PROD001130,ORD0024219,Warranty,Closed,2024-03-23
SR0000997,ACC008914,CON008914,PROD001621,ORD0012014,Return,Closed,2025-10-20
SR0000998,ACC001852,CON001852,PROD000461,ORD0038482,Warranty,In Progress,2024-06-26
SR0000999,ACC001157,CON001157,PROD000937,ORD0036034,Return,In Progress,2024-03-04
SR0001000,ACC000795,CON000795,PROD001762,ORD0022478,Technical Issue,Closed,2023-10-23
SR0001001,ACC002502,CON002502,PROD001061,ORD0005463,Technical Issue,In Progress,2025-11-08
SR0001002,ACC001751,CON001751,PROD001573,ORD0007586,Warranty,In Progress,2025-08-13
SR0001003,ACC000708,CON000708,PROD000076,ORD0008709,Technical Issue,In Progress,2024-04-20
SR0001004,ACC000118,CON000118,PROD001949,ORD0035948,Warranty,In Progress,2025-01-23
SR0001005,ACC005330,CON005330,PROD001542,ORD0043929,Refund,In Progress,2024-07-17
SR0001006,ACC008345,CON008345,PROD000510,ORD0014092,Refund,Closed,2024-12-17
SR0001007,ACC005324,CON005324,PROD001950,ORD0048821,Return,Closed,2024-01-29
SR0001008,ACC003279,CON003279,PROD001411,ORD0034284,Refund,Closed,2024-08-25
SR0001009,ACC005455,CON005455,PROD001702,ORD0031397,Refund,Open,2023-11-12
SR0001010,ACC003216,CON003216,PROD000074,ORD0040080,Warranty,Open,2026-02-16
SR0001011,ACC003830,CON003830,PROD000465,ORD0035631,Warranty,In Progress,2025-02-03
SR0001012,ACC002392,CON002392,PROD000981,ORD0009510,Return,In Progress,2024-05-06
SR0001013,ACC001991,CON001991,PROD000091,ORD0021929,Refund,In Progress,2026-01-26
SR0001014,ACC006122,CON006122,PROD000454,ORD0031524,Technical Issue,Closed,2023-11-15
SR0001015,ACC009670,CON009670,PROD000257,ORD0036651,Technical Issue,Open,2024-11-08
SR0001016,ACC005306,CON005306,PROD000067,ORD0042168,Technical Issue,In Progress,2024-07-06
SR0001017,ACC007408,CON007408,PROD000146,ORD0034430,Return,Closed,2026-05-01
SR0001018,ACC003508,CON003508,PROD001565,ORD0036351,Warranty,Closed,2025-11-24
SR0001019,ACC004570,CON004570,PROD000129,ORD0025803,Technical Issue,In Progress,2025-09-10
SR0001020,ACC005549,CON005549,PROD001869,ORD0008283,Technical Issue,Closed,2023-08-10
SR0001021,ACC004182,CON004182,PROD001012,ORD0014812,Technical Issue,Open,2026-03-13
SR0001022,ACC007159,CON007159,PROD001437,ORD0002052,Warranty,Open,2026-04-02
SR0001023,ACC000017,CON000017,PROD001770,ORD0017188,Warranty,In Progress,2023-07-20
SR0001024,ACC000480,CON000480,PROD001936,ORD0008182,Return,Closed,2024-11-30
SR0001025,ACC000806,CON000806,PROD001807,ORD0023004,Refund,Open,2024-11-13
SR0001026,ACC007863,CON007863,PROD001620,ORD0008787,Technical Issue,In Progress,2025-06-03
SR0001027,ACC009320,CON009320,PROD000718,ORD0012884,Refund,In Progress,2024-01-23
SR0001028,ACC008667,CON008667,PROD001663,ORD0001059,Warranty,Open,2024-08-14
SR0001029,ACC003140,CON003140,PROD001038,ORD0026638,Return,Open,2026-01-05
SR0001030,ACC008294,CON008294,PROD001720,ORD0004025,Return,Closed,2023-10-23
SR0001031,ACC001951,CON001951,PROD001760,ORD0036208,Warranty,Closed,2025-07-06
SR0001032,ACC008395,CON008395,PROD000052,ORD0045328,Technical Issue,Open,2023-09-05
SR0001033,ACC009142,CON009142,PROD000893,ORD0013547,Refund,In Progress,2024-02-25
SR0001034,ACC001391,CON001391,PROD000245,ORD0011755,Refund,Open,2024-08-07
SR0001035,ACC007298,CON007298,PROD000946,ORD0043046,Return,In Progress,2025-09-25
SR0001036,ACC000616,CON000616,PROD001362,ORD0014793,Warranty,Closed,2025-11-26
SR0001037,ACC009459,CON009459,PROD001299,ORD0042907,Refund,In Progress,2025-04-10
SR0001038,ACC004108,CON004108,PROD000580,ORD0024432,Technical Issue,In Progress,2024-11-15
SR0001039,ACC000402,CON000402,PROD000163,ORD0022422,Technical Issue,In Progress,2026-03-10
SR0001040,ACC006724,CON006724,PROD001684,ORD0048287,Return,Closed,2025-09-08
SR0001041,ACC003538,CON003538,PROD000565,ORD0024210,Technical Issue,Open,2024-01-14
SR0001042,ACC006685,CON006685,PROD001223,ORD0015457,Refund,Closed,2024-12-18
SR0001043,ACC005317,CON005317,PROD001492,ORD0010827,Return,Closed,2023-09-14
SR0001044,ACC009073,CON009073,PROD000163,ORD0045487,Refund,Closed,2024-02-02
SR0001045,ACC007797,CON007797,PROD001854,ORD0034991,Refund,In Progress,2024-06-03
SR0001046,ACC000266,CON000266,PROD001857,ORD0017313,Refund,Closed,2024-04-14
SR0001047,ACC007639,CON007639,PROD001697,ORD0042211,Refund,Closed,2023-12-03
SR0001048,ACC000430,CON000430,PROD000070,ORD0044877,Return,Closed,2025-02-12
SR0001049,ACC003643,CON003643,PROD001704,ORD0011545,Technical Issue,Closed,2024-12-19
SR0001050,ACC004848,CON004848,PROD001145,ORD0042110,Return,In Progress,2025-01-13
SR0001051,ACC003247,CON003247,PROD001308,ORD0002891,Warranty,In Progress,2025-04-03
SR0001052,ACC003656,CON003656,PROD001214,ORD0019691,Technical Issue,Closed,2025-05-30
SR0001053,ACC003846,CON003846,PROD000036,ORD0048406,Technical Issue,In Progress,2025-06-06
SR0001054,ACC007110,CON007110,PROD001436,ORD0007399,Technical Issue,Closed,2024-08-03
SR0001055,ACC007931,CON007931,PROD001007,ORD0002852,Technical Issue,In Progress,2025-04-18
SR0001056,ACC002021,CON002021,PROD001113,ORD0038700,Warranty,In Progress,2023-10-26
SR0001057,ACC002905,CON002905,PROD000825,ORD0045824,Refund,Closed,2025-05-15
SR0001058,ACC009940,CON009940,PROD001440,ORD0002816,Refund,In Progress,2024-08-16
SR0001059,ACC005030,CON005030,PROD001602,ORD0041903,Warranty,Closed,2024-12-10
SR0001060,ACC004011,CON004011,PROD001986,ORD0048290,Return,Closed,2025-11-17
SR0001061,ACC002499,CON002499,PROD000512,ORD0002196,Technical Issue,Open,2024-10-26
SR0001062,ACC005393,CON005393,PROD001274,ORD0006587,Technical Issue,Closed,2025-12-24
SR0001063,ACC005651,CON005651,PROD000721,ORD0042909,Refund,Open,2023-07-05
SR0001064,ACC007896,CON007896,PROD001851,ORD0033000,Warranty,Open,2025-05-26
SR0001065,ACC006373,CON006373,PROD001418,ORD0034941,Return,In Progress,2024-10-27
SR0001066,ACC008793,CON008793,PROD001441,ORD0024817,Technical Issue,In Progress,2023-08-01
SR0001067,ACC004747,CON004747,PROD000741,ORD0033598,Technical Issue,Open,2023-07-29
SR0001068,ACC001265,CON001265,PROD000020,ORD0033963,Technical Issue,Closed,2024-12-04
SR0001069,ACC002009,CON002009,PROD001920,ORD0032291,Warranty,Open,2024-03-05
SR0001070,ACC004901,CON004901,PROD000016,ORD0026827,Technical Issue,In Progress,2025-01-19
SR0001071,ACC003388,CON003388,PROD000787,ORD0000600,Warranty,In Progress,2024-06-21
SR0001072,ACC006561,CON006561,PROD001684,ORD0039026,Refund,In Progress,2025-09-01
SR0001073,ACC006325,CON006325,PROD000575,ORD0012735,Technical Issue,In Progress,2023-07-10
SR0001074,ACC004353,CON004353,PROD001448,ORD0032232,Refund,Closed,2025-05-12
SR0001075,ACC002460,CON002460,PROD001168,ORD0002129,Warranty,Open,2026-05-11
SR0001076,ACC005212,CON005212,PROD001900,ORD0012636,Refund,Open,2023-11-25
SR0001077,ACC002179,CON002179,PROD000404,ORD0016977,Return,Closed,2026-04-30
SR0001078,ACC007939,CON007939,PROD001042,ORD0026294,Return,Open,2026-05-11
SR0001079,ACC002309,CON002309,PROD001339,ORD0019486,Technical Issue,Closed,2025-09-21
SR0001080,ACC008447,CON008447,PROD000989,ORD0039554,Warranty,Closed,2025-08-21
SR0001081,ACC002004,CON002004,PROD000768,ORD0004658,Warranty,In Progress,2024-01-27
SR0001082,ACC006220,CON006220,PROD001899,ORD0047654,Return,Open,2023-09-16
SR0001083,ACC000520,CON000520,PROD001901,ORD0003020,Return,In Progress,2024-08-19
SR0001084,ACC004331,CON004331,PROD000223,ORD0012187,Warranty,Closed,2023-11-18
SR0001085,ACC006031,CON006031,PROD000616,ORD0009123,Warranty,Open,2025-04-08
SR0001086,ACC009290,CON009290,PROD001345,ORD0018440,Return,In Progress,2026-03-05
SR0001087,ACC007876,CON007876,PROD000546,ORD0003382,Warranty,Open,2026-05-08
SR0001088,ACC006016,CON006016,PROD000692,ORD0038686,Refund,Open,2025-12-22
SR0001089,ACC006688,CON006688,PROD001784,ORD0039201,Return,Closed,2025-08-23
SR0001090,ACC003447,CON003447,PROD001061,ORD0028474,Return,In Progress,2025-12-16
SR0001091,ACC000935,CON000935,PROD000713,ORD0009613,Technical Issue,In Progress,2025-01-07
SR0001092,ACC004733,CON004733,PROD001494,ORD0024483,Technical Issue,Open,2023-09-26
SR0001093,ACC009009,CON009009,PROD000469,ORD0016814,Refund,Open,2025-05-13
SR0001094,ACC008821,CON008821,PROD001426,ORD0045848,Warranty,In Progress,2024-05-10
SR0001095,ACC006185,CON006185,PROD000808,ORD0027326,Return,Open,2025-11-13
SR0001096,ACC005799,CON005799,PROD000269,ORD0018182,Return,Open,2024-09-03
SR0001097,ACC002171,CON002171,PROD000843,ORD0046586,Refund,Closed,2023-11-03
SR0001098,ACC006175,CON006175,PROD000585,ORD0002876,Return,Open,2023-11-21
SR0001099,ACC009477,CON009477,PROD001503,ORD0008595,Warranty,Open,2024-10-22
SR0001100,ACC006808,CON006808,PROD001178,ORD0019942,Technical Issue,Open,2023-12-27
SR0001101,ACC000734,CON000734,PROD001391,ORD0004585,Refund,Closed,2025-11-14
SR0001102,ACC001940,CON001940,PROD001523,ORD0033281,Warranty,In Progress,2025-01-04
SR0001103,ACC002729,CON002729,PROD001969,ORD0015194,Refund,Open,2024-01-23
SR0001104,ACC009587,CON009587,PROD000280,ORD0020803,Technical Issue,In Progress,2025-05-24
SR0001105,ACC005983,CON005983,PROD001973,ORD0014155,Warranty,Closed,2024-08-17
SR0001106,ACC005816,CON005816,PROD001516,ORD0022361,Return,Open,2025-06-25
SR0001107,ACC009612,CON009612,PROD000982,ORD0017502,Warranty,Open,2026-01-18
SR0001108,ACC002253,CON002253,PROD000953,ORD0021169,Technical Issue,In Progress,2023-12-26
SR0001109,ACC004970,CON004970,PROD000205,ORD0018501,Warranty,Closed,2024-10-25
SR0001110,ACC008522,CON008522,PROD000283,ORD0020005,Return,Open,2026-04-06
SR0001111,ACC003833,CON003833,PROD001495,ORD0033306,Return,In Progress,2025-03-04
SR0001112,ACC006925,CON006925,PROD001877,ORD0048882,Refund,Closed,2025-11-23
SR0001113,ACC005199,CON005199,PROD001524,ORD0009241,Refund,Closed,2023-12-14
SR0001114,ACC004869,CON004869,PROD000845,ORD0046040,Refund,In Progress,2024-09-18
SR0001115,ACC009898,CON009898,PROD000335,ORD0034054,Refund,In Progress,2024-10-24
SR0001116,ACC001278,CON001278,PROD000998,ORD0046820,Technical Issue,Closed,2025-08-11
SR0001117,ACC004952,CON004952,PROD001109,ORD0037299,Technical Issue,Closed,2024-09-03
SR0001118,ACC005010,CON005010,PROD001115,ORD0039098,Warranty,Closed,2024-11-24
SR0001119,ACC007774,CON007774,PROD000374,ORD0014914,Return,In Progress,2026-03-21
SR0001120,ACC003198,CON003198,PROD000493,ORD0041045,Technical Issue,Closed,2023-11-15
SR0001121,ACC008052,CON008052,PROD001119,ORD0044388,Technical Issue,Open,2024-03-27
SR0001122,ACC008999,CON008999,PROD000767,ORD0020251,Warranty,In Progress,2025-11-04
SR0001123,ACC006069,CON006069,PROD001703,ORD0039792,Warranty,Closed,2025-09-24
SR0001124,ACC007457,CON007457,PROD001775,ORD0035909,Return,Closed,2026-02-25
SR0001125,ACC004106,CON004106,PROD000688,ORD0035162,Technical Issue,Open,2025-06-23
SR0001126,ACC009407,CON009407,PROD000140,ORD0023446,Return,Open,2023-07-20
SR0001127,ACC000198,CON000198,PROD000214,ORD0024959,Return,Closed,2026-02-27
SR0001128,ACC007323,CON007323,PROD001753,ORD0032035,Return,Closed,2024-11-14
SR0001129,ACC008075,CON008075,PROD000122,ORD0032277,Return,In Progress,2025-06-04
SR0001130,ACC007150,CON007150,PROD001051,ORD0004907,Return,In Progress,2025-01-21
SR0001131,ACC001872,CON001872,PROD000282,ORD0041190,Return,In Progress,2024-06-26
SR0001132,ACC009471,CON009471,PROD001760,ORD0017510,Refund,Closed,2026-05-27
SR0001133,ACC005089,CON005089,PROD001898,ORD0010237,Technical Issue,In Progress,2023-12-18
SR0001134,ACC000210,CON000210,PROD000852,ORD0041201,Refund,Closed,2024-04-18
SR0001135,ACC009529,CON009529,PROD000471,ORD0000508,Technical Issue,Open,2025-09-18
SR0001136,ACC008779,CON008779,PROD001609,ORD0013427,Return,Closed,2024-11-17
SR0001137,ACC007504,CON007504,PROD001662,ORD0043273,Warranty,Closed,2023-08-11
SR0001138,ACC002149,CON002149,PROD000265,ORD0037774,Refund,Closed,2023-07-09
SR0001139,ACC000346,CON000346,PROD000940,ORD0031609,Return,Closed,2025-02-21
SR0001140,ACC008390,CON008390,PROD001892,ORD0019622,Refund,Closed,2025-07-27
SR0001141,ACC004028,CON004028,PROD001530,ORD0023391,Refund,Open,2026-05-14
SR0001142,ACC000321,CON000321,PROD000061,ORD0003119,Return,Closed,2024-12-04
SR0001143,ACC001645,CON001645,PROD000969,ORD0021379,Warranty,Closed,2025-05-27
SR0001144,ACC002160,CON002160,PROD000128,ORD0001519,Warranty,In Progress,2024-09-13
SR0001145,ACC008267,CON008267,PROD001914,ORD0020188,Refund,In Progress,2025-04-18
SR0001146,ACC001389,CON001389,PROD001068,ORD0033683,Refund,Closed,2023-09-03
SR0001147,ACC006436,CON006436,PROD001163,ORD0010236,Warranty,Open,2023-09-01
SR0001148,ACC007667,CON007667,PROD000975,ORD0014664,Return,Open,2025-01-20
SR0001149,ACC004264,CON004264,PROD000787,ORD0041531,Warranty,In Progress,2024-09-17
SR0001150,ACC005368,CON005368,PROD001179,ORD0018597,Return,Open,2024-07-15
SR0001151,ACC004721,CON004721,PROD000316,ORD0010711,Technical Issue,In Progress,2025-03-06
SR0001152,ACC005194,CON005194,PROD000360,ORD0026878,Technical Issue,Closed,2026-05-19
SR0001153,ACC009188,CON009188,PROD000295,ORD0030705,Return,Closed,2023-12-06
SR0001154,ACC005375,CON005375,PROD000145,ORD0034125,Technical Issue,Open,2026-03-13
SR0001155,ACC001348,CON001348,PROD001263,ORD0019891,Technical Issue,Open,2023-12-07
SR0001156,ACC005362,CON005362,PROD001624,ORD0000990,Warranty,Open,2025-12-10
SR0001157,ACC009667,CON009667,PROD001231,ORD0008827,Refund,Open,2025-10-22
SR0001158,ACC005361,CON005361,PROD000885,ORD0013180,Warranty,Closed,2025-04-04
SR0001159,ACC005288,CON005288,PROD001823,ORD0028845,Warranty,Open,2024-07-02
SR0001160,ACC003705,CON003705,PROD000424,ORD0041474,Refund,In Progress,2023-12-30
SR0001161,ACC004719,CON004719,PROD000843,ORD0008566,Technical Issue,In Progress,2025-06-15
SR0001162,ACC003972,CON003972,PROD000245,ORD0021955,Refund,Open,2024-11-14
SR0001163,ACC006248,CON006248,PROD000931,ORD0007078,Refund,In Progress,2024-12-18
SR0001164,ACC001462,CON001462,PROD000956,ORD0019080,Return,Open,2024-04-22
SR0001165,ACC004981,CON004981,PROD000775,ORD0019587,Warranty,Closed,2024-08-27
SR0001166,ACC009849,CON009849,PROD001775,ORD0046094,Return,In Progress,2025-09-21
SR0001167,ACC007839,CON007839,PROD001990,ORD0012771,Warranty,In Progress,2024-05-18
SR0001168,ACC001421,CON001421,PROD000045,ORD0011872,Warranty,In Progress,2023-12-25
SR0001169,ACC008018,CON008018,PROD000031,ORD0037854,Technical Issue,Closed,2025-11-05
SR0001170,ACC003539,CON003539,PROD000694,ORD0004205,Refund,In Progress,2026-03-06
SR0001171,ACC007679,CON007679,PROD000425,ORD0019790,Refund,In Progress,2024-03-01
SR0001172,ACC004224,CON004224,PROD000222,ORD0038471,Warranty,Open,2025-08-20
SR0001173,ACC003416,CON003416,PROD001133,ORD0038249,Return,Closed,2024-07-23
SR0001174,ACC003679,CON003679,PROD001639,ORD0017846,Return,In Progress,2024-11-17
SR0001175,ACC001661,CON001661,PROD001167,ORD0012981,Technical Issue,Closed,2026-06-13
SR0001176,ACC004254,CON004254,PROD001814,ORD0020826,Warranty,Closed,2024-05-03
SR0001177,ACC009343,CON009343,PROD001130,ORD0012371,Return,In Progress,2026-05-19
SR0001178,ACC002302,CON002302,PROD001166,ORD0040205,Warranty,In Progress,2023-11-26
SR0001179,ACC003130,CON003130,PROD000422,ORD0036490,Return,Open,2023-08-05
SR0001180,ACC009612,CON009612,PROD000583,ORD0027118,Technical Issue,Open,2023-11-23
SR0001181,ACC005329,CON005329,PROD001438,ORD0000870,Technical Issue,Open,2026-01-29
SR0001182,ACC001940,CON001940,PROD001103,ORD0019545,Refund,Closed,2024-01-26
SR0001183,ACC000015,CON000015,PROD000270,ORD0037196,Technical Issue,In Progress,2023-09-23
SR0001184,ACC002240,CON002240,PROD000618,ORD0009002,Refund,Closed,2024-09-02
SR0001185,ACC002622,CON002622,PROD001606,ORD0041806,Warranty,Open,2024-09-04
SR0001186,ACC006039,CON006039,PROD001201,ORD0034891,Warranty,Open,2026-05-22
SR0001187,ACC005915,CON005915,PROD000920,ORD0038719,Return,In Progress,2025-11-30
SR0001188,ACC005047,CON005047,PROD000924,ORD0034964,Technical Issue,Open,2024-09-27
SR0001189,ACC001983,CON001983,PROD001224,ORD0030913,Return,In Progress,2023-07-24
SR0001190,ACC007417,CON007417,PROD000560,ORD0019857,Warranty,Open,2025-04-14
SR0001191,ACC002664,CON002664,PROD000936,ORD0017336,Refund,Open,2024-03-15
SR0001192,ACC002625,CON002625,PROD001878,ORD0030691,Refund,Open,2025-11-07
SR0001193,ACC004098,CON004098,PROD000997,ORD0047349,Refund,Closed,2026-05-11
SR0001194,ACC000748,CON000748,PROD000739,ORD0006890,Return,Closed,2025-06-10
SR0001195,ACC002766,CON002766,PROD001757,ORD0029540,Return,Open,2025-05-11
SR0001196,ACC003814,CON003814,PROD001448,ORD0049210,Return,Closed,2025-08-16
SR0001197,ACC008088,CON008088,PROD000677,ORD0015209,Return,Open,2025-04-06
SR0001198,ACC003802,CON003802,PROD001388,ORD0049156,Technical Issue,In Progress,2025-01-31
SR0001199,ACC005158,CON005158,PROD000573,ORD0039494,Return,In Progress,2025-06-28
SR0001200,ACC005953,CON005953,PROD000605,ORD0029432,Warranty,In Progress,2024-05-23
SR0001201,ACC003823,CON003823,PROD000217,ORD0034327,Technical Issue,Open,2024-03-18
SR0001202,ACC003690,CON003690,PROD000896,ORD0033856,Refund,Closed,2023-07-21
SR0001203,ACC008845,CON008845,PROD001835,ORD0011257,Technical Issue,Closed,2025-01-03
SR0001204,ACC004825,CON004825,PROD001362,ORD0013943,Return,In Progress,2025-01-25
SR0001205,ACC009267,CON009267,PROD001633,ORD0045296,Warranty,In Progress,2024-06-22
SR0001206,ACC002496,CON002496,PROD000608,ORD0043761,Return,Open,2025-01-02
SR0001207,ACC002641,CON002641,PROD000136,ORD0031309,Technical Issue,Closed,2025-06-12
SR0001208,ACC001756,CON001756,PROD000270,ORD0004908,Warranty,In Progress,2023-08-27
SR0001209,ACC000990,CON000990,PROD000392,ORD0040510,Warranty,Closed,2024-12-01
SR0001210,ACC002157,CON002157,PROD001082,ORD0047165,Technical Issue,In Progress,2024-12-30
SR0001211,ACC001146,CON001146,PROD001180,ORD0017733,Refund,Closed,2024-08-29
SR0001212,ACC003913,CON003913,PROD000702,ORD0003871,Warranty,In Progress,2024-09-15
SR0001213,ACC002046,CON002046,PROD000088,ORD0026839,Warranty,In Progress,2024-11-11
SR0001214,ACC006500,CON006500,PROD000755,ORD0045948,Warranty,Closed,2024-07-02
SR0001215,ACC004939,CON004939,PROD001544,ORD0023121,Return,Open,2024-08-03
SR0001216,ACC006259,CON006259,PROD000253,ORD0044213,Technical Issue,Open,2025-04-14
SR0001217,ACC009113,CON009113,PROD001242,ORD0029564,Return,Closed,2023-09-24
SR0001218,ACC005047,CON005047,PROD000887,ORD0015418,Warranty,Open,2025-04-09
SR0001219,ACC001448,CON001448,PROD000377,ORD0038480,Warranty,Open,2025-12-19
SR0001220,ACC005563,CON005563,PROD000662,ORD0020024,Refund,Open,2024-06-19
SR0001221,ACC008345,CON008345,PROD001034,ORD0004596,Warranty,In Progress,2024-01-04
SR0001222,ACC009382,CON009382,PROD001700,ORD0030663,Return,Closed,2024-11-07
SR0001223,ACC009334,CON009334,PROD000239,ORD0010366,Warranty,Closed,2025-07-24
